,SMILES,Name,MW,AlogP,HBA,HBD,RB,HeavyAtomCount,ChiralCenterCount,ChiralCenterCountAllPossible,RingCount,PSA,Estate,MR,Polar,SMILES,Electrolyte,Semiconductor,Solar simulator,Article DOI,Molecule keywords,Molecule spectrum absorption maxima,Molecule spectrum emission maxima,VOC,JSC,FF,PCE
1293,N#CC(C#N)=c1[nH]c(=O)/c(s1)=C/c2sc(cc2)-c(c3)ccc(c34)c5c(n4CC(CC)CCCC)nc6c(n5)c(-c7ccc(cc7)N(c8ccccc8)c9ccccc9)ccc6-c1ccc(cc1)N(c1ccccc1)c1ccccc1,1294,1075.3501,18.0253,5,1,17,80,0,1,12,174.11,165.34,325.2788,157.257,CCCCC(Cn1c2nc3c(ccc(c3nc2c2c1cc(cc2)c1ccc(s1)/C=c/1\sc(=C(C#N)C#N)[nH]c1=O)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.electacta.2017.02.166,"indoline,triphenylamine",462.0,,707.0,9.03,0.6809999999999999,4.35
1294,N#CC(C#N)=c1[nH]c(=O)/c(s1)=C/c2oc(cc2)-c(c3)ccc(c34)c5c(n4CC(CC)CCCC)nc6c(n5)c(-c7ccc(cc7)N(c8ccccc8)c9ccccc9)ccc6-c1ccc(cc1)N(c1ccccc1)c1ccccc1,1295,1059.2845,17.4671,6,1,17,80,0,1,12,159.01,167.007,318.8355,154.531,CCCCC(Cn1c2nc3c(ccc(c3nc2c2c1cc(cc2)c1ccc(o1)/C=c/1\sc(=C(C#N)C#N)[nH]c1=O)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.electacta.2017.02.166,"indoline,triphenylamine",476.0,,724.0,9.71,0.684,4.81
1295,O=C(O)/C(C#N)=C/c1sc(cc1)-c(cc2)cc(c23)n(CC(CC)CCCC)c4c3nc5c(n4)c(-c6ccc(cc6)N(c7ccccc7)c8ccccc8)ccc5-c9ccc(cc9)N(c1ccccc1)c1ccccc1,1296,995.239,17.6321,3,0,17,75,0,1,11,126.52,156.173,300.7766,147.289,CCCCC(Cn1c2cc(ccc2c2c1nc1c(ccc(c1n2)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(s1)/C=C(/C(=O)O)\C#N)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.electacta.2017.02.166,"indoline,triphenylamine",428.0,,797.0,11.9,0.638,6.05
1296,O=C(O)/C(C#N)=C/c1sc(cc1)-c2sc(cc2)-c(cc3)cc(c34)c5c(n4CC(CC)CCCC)cc6c(c5)c7c(n6CC(CC)CCCC)ccc(c7)-c8ccc(s8)-c9ccc(s9)/C=C(\C#N)C(=O)O,1297,999.3338,17.3812,2,0,19,70,0,2,9,245.0,154.672,280.953,131.4,CCCCC(Cn1c2cc3c(cc2c2c1ccc(c2)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1c(n3CC(CCCC)CC)ccc(c1)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/ol500663b,"indoline, carbazole",467.0,,690.0,12.45,0.7,6.02
1297,c1cccc(c12)nc3c(n2)c4c(n3CCCC)ccc(c4)C#Cc5cccc(c5)/C=C(\C#N)C(=O)O,1298,470.5213,6.7849,3,0,5,36,0,0,5,91.8,84.337,129.5651,63.835,CCCCn1c2ccc(cc2c2c1nc1ccccc1n2)C#Cc1cccc(c1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tet.2014.04.009,indoline,412.0,490.0,593.0,2.73,0.67,1.08
1298,c1cccc(c12)nc3c(n2)c4c(n3CCCC)ccc(c4)C#Cc5ccc(s5)/C=C(\C#N)C(=O)O,1299,476.549,6.8326,3,0,5,35,0,0,5,120.04,82.17,125.9084,62.269,CCCCn1c2ccc(cc2c2c1nc1ccccc1n2)C#Cc1ccc(s1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tet.2014.04.009,indoline,401.0,520.0,568.0,7.38,0.65,2.72
1299,c1cccc(c12)nc3c(n2)c4c(n3CCCC)ccc(c4)C#Cc5ccc(s5)-c6ccc(s6)/C=C(\C#N)C(=O)O,1300,558.6727,8.5054,3,0,6,40,0,0,6,148.28,91.337,147.3879,73.627,CCCCn1c2ccc(cc2c2c1nc1ccccc1n2)C#Cc1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tet.2014.04.009,indoline,435.0,545.0,562.0,7.77,0.62,2.68
1300,CCCCCCCCOc1ccc(cc1)-c(n2CCCCCCCC)c(c(c23)cc(cc3)-c4ccc(o4)/C=C(/C#N)C(=O)O)-c(c(c56)cc(cc6)-c7ccc(o7)/C=C(/C#N)C(=O)O)c(n5CCCCCCCC)-c8ccc(cc8)OCCCCCCCC,1301,1187.5498,22.2056,6,0,37,88,0,0,8,176.78,189.674,345.3548,155.922,CCCCCCCCn1c(c2ccc(cc2)OCCCCCCCC)c(c2c1ccc(c2)c1ccc(o1)/C=C(\C(=O)O)/C#N)c1c2cc(ccc2n(c1c1ccc(cc1)OCCCCCCCC)CCCCCCCC)c1ccc(o1)/C=C(\C(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c4ra12888e,indoline,468.0,,701.0,12.7,0.66,5.87
1301,N#C/C(C(=O)O)=C\c1ccc(s1)-c(c2)ccc(c23)N(CC3)c4ccc(cc4)C=C(c5ccccc5)c6ccccc6,1302,550.6688,8.7303,1,0,8,41,0,0,6,92.57,91.337,166.3843,79.441,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)CCN2c1ccc(cc1)C=C(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1246/cl.160084,indoline,361.0,,525.0,12.28,0.6759999999999999,4.36
1302,N#C/C(C(=O)O)=C\c(c1)ccc(c12)sc(n2)-c(c3)ccc(c34)N(CC4)c5ccc(cc5)C=C(c6ccccc6)c7ccccc7,1303,601.7156,9.1279,2,0,8,45,0,0,7,105.46,99.671,181.4424,86.546,N#C/C(=C\c1ccc2c(c1)nc(s2)c1ccc2c(c1)CCN2c1ccc(cc1)C=C(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1246/cl.160084,indoline,410.0,,572.0,13.51,0.6509999999999999,5.03
1303,CCN1C(=S)S/C(C1=O)=c2/s/c(c(=O)n2CC(=O)O)=C/c3ccc(s3)-c(c4)ccc(c45)CCN5c6ccc(cc6)C=C(c7ccccc7)c8ccccc8,1304,783.9998,10.4541,3,0,9,54,0,0,8,196.72,121.505,226.8784,104.347,CCN1C(=S)S/C(=c\2/s/c(=C/c3ccc(s3)c3ccc4c(c3)N(CC4)c3ccc(cc3)C=C(c3ccccc3)c3ccccc3)/c(=O)n2CC(=O)O)/C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1246/cl.160084,indoline,335.0,,373.0,6.32,0.608,1.43
1304,CCN1C(=S)S/C(C1=O)=c2/s/c(c(=O)n2CC(=O)O)=C\c(c3)ccc(c34)sc(n4)-c(c5)ccc(c56)N(CC6)c7ccc(cc7)C=C(c8ccccc8)c9ccccc9,1305,835.0466,10.2216,4,0,9,58,0,0,9,209.61,129.839,241.9365,111.452,CCN1C(=S)S/C(=c\2/s/c(=C\c3ccc4c(c3)nc(s4)c3ccc4c(c3)CCN4c3ccc(cc3)C=C(c3ccccc3)c3ccccc3)/c(=O)n2CC(=O)O)/C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1246/cl.160084,indoline,390.0,,510.0,10.89,0.6679999999999999,3.71
1305,CCCCCCCCN1C(=S)S/C(C1=O)=c2/s/c(c(=O)n2CC(=O)O)=C\c(c3)ccc(c34)N(C5C4CCC5)c6ccc(cc6)C=C(c7ccccc7)c8ccccc8,1306,826.0995,11.9115,3,0,14,58,0,2,8,168.48,125.504,244.5401,108.73,CCCCCCCCN1C(=S)S/C(=c\2/s/c(=C\c3ccc4c(c3)C3CCCC3N4c3ccc(cc3)C=C(c3ccccc3)c3ccccc3)/c(=O)n2CC(=O)O)/C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/b809093a,indoline,554.0,641.0,656.0,18.99,0.6779999999999999,8.43
1306,N#C/C(C(=O)O)=C/c(c1)ccc(c12)N([C@H]3[C@H]2CCC3)c4ccc(C)cc4,1307,344.4064,5.0345,1,0,4,26,2,2,4,64.33,61.335,101.7262,45.323,N#CC(=Cc1ccc2c(c1)[C@@H]1CCC[C@H]1N2c1ccc(cc1)C)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c1cp20484j,indoline,438.0,508.0,568.0,4.63,0.67,1.79
1307,N#C/C(C(=O)O)=C/c1ccc(s1)-c(c2)ccc(c23)N([C@H]4[C@H]3CCC4)c5ccc(C)cc5,1308,426.5301,6.6006,1,0,5,31,2,2,5,92.57,70.502,123.2057,56.681,N#CC(=Cc1ccc(s1)c1ccc2c(c1)[C@@H]1CCC[C@H]1N2c1ccc(cc1)C)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c1cp20484j,indoline,492.0,603.0,725.0,10.38,0.62,4.58
1308,N#C/C(C(=O)O)=C/c1ccc(s1)/C=C/c(c2)ccc(c23)N([C@H]4[C@H]3CCC4)c5ccc(C)cc5,1309,452.5674,6.9617,1,0,6,33,2,2,5,92.57,74.502,133.5243,60.159,N#CC(=Cc1ccc(s1)/C=C/c1ccc2c(c1)[C@@H]1CCC[C@H]1N2c1ccc(cc1)C)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c1cp20484j,indoline,504.0,629.0,651.0,10.63,0.64,4.46
1309,N#C/C(C(=O)O)=C/c1ccc(s1)/C=C/c2ccc(s2)-c(c3)ccc(c34)N([C@H]5[C@H]4CCC5)c6ccc(C)cc6,1310,534.691,8.5278,1,0,7,38,2,2,6,120.81,83.669,155.0038,71.517,N#CC(=Cc1ccc(s1)/C=C/c1ccc(s1)c1ccc2c(c1)[C@@H]1CCC[C@H]1N2c1ccc(cc1)C)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c1cp20484j,indoline,518.0,644.0,632.0,6.43,0.65,2.53
1310,N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(c(c23)nsn3)-c(c4)ccc(c45)C6C(CCC6)N5c7ccc(C)cc7,1311,560.6886,8.247,3,0,6,40,0,2,7,146.59,89.003,160.862,73.891,N#C/C(=C\c1ccc(s1)c1ccc(c2c1nsn2)c1ccc2c(c1)N(c1ccc(cc1)C)C1C2CCC1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G,10.1039/c2ee22108j,indoline,546.0,,618.0,16.25,0.72,7.22
1311,O=C(O)/C(C#N)=C/c1sc(cc1)-c2sc(cc2CCCCCC)-c3ccc(c(c34)nsn4)-c(c5)ccc(c56)C7C(CCC7)N6c8ccc(C)cc8,1312,726.9717,12.687,3,0,11,51,0,2,8,174.83,107.337,210.3877,96.259,CCCCCCc1cc(sc1c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(c2c1nsn2)c1ccc2c(c1)N(c1ccc(cc1)C)C1C2CCC1,Iodide_Triiodide,TiO2,AM 1.5G,10.1039/c2ee22108j,indoline,536.0,,689.0,16.99,0.7,8.15
1312,CCCCCCn1cc(c(c12)cc(cc2)OC)/C=C(/C#N)c3ccc(s3)/C=C4\SC(=S)N(C4=O)CC(=O)O,1313,565.7267,6.873,4,0,10,38,0,0,4,181.19,91.67,155.715,67.527,CCCCCCn1cc(c2c1ccc(c2)OC)/C=C(\c1ccc(s1)/C=C/1\SC(=S)N(C1=O)CC(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.electacta.2015.07.079,indoline,517.0,656.0,300.0,0.28,0.53,0.046
1313,CCN1C(=S)S/C(C1=O)=c2/s/c(c(=O)n2CC(=O)O)=C\c(c3)ccc(c34)N(C5C4CCC5)c6ccc(cc6)C=C(c7ccccc7)c8ccccc8,1314,741.94,9.1068,3,0,8,52,0,2,8,168.48,116.504,217.0109,97.72,CCN1C(=S)S/C(=c\2/s/c(=C\c3ccc4c(c3)C3CCCC3N4c3ccc(cc3)C=C(c3ccccc3)c3ccccc3)/c(=O)n2CC(=O)O)/C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/b809093a,indoline,542.0,649.0,638.0,19.08,0.682,8.26
1314,CCCCCCC1(CCCCCC)c(cccc2)c2c(c13)cc(cc3)N4C(CCC5)C5c(c46)ccc(c6)/C=C/c7ccc(s7)/C=C(\C#N)C(=O)O,1315,694.9664,13.1585,1,0,14,51,0,2,7,92.57,103.753,212.3322,94.329,CCCCCCC1(CCCCCC)c2ccccc2c2c1ccc(c2)N1C2CCCC2c2c1cc(/C=C/c1ccc(s1)/C=C(/C(=O)O)\C#N)cc2,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm31704d,indoline,504.0,,614.0,12.28,0.68,5.09
1315,N#C/C(C(=O)O)=C\c1ccc(s1)/C=C/c(c2)ccc(c23)C4C(CCC4)N3c5ccc(C)cc5,1316,452.5674,6.9617,1,0,6,33,0,2,5,92.57,74.502,133.5243,60.159,N#C/C(=C\c1ccc(s1)/C=C/c1ccc2c(c1)N(c1ccc(cc1)C)C1C2CCC1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm31704d,indoline,491.0,,622.0,9.77,0.65,3.99
1316,c1cccc(c12)n(CC)c3c2sc(c3)-c4cc(CCCCCC)c(s4)-c5cc(CCCCCC)c(s5)-c6sc(c(c6)CCCCCC)-c7sc(/C=C(\C#N)C(=O)O)cc7CCCCCC,1317,961.4763,21.5066,1,0,26,65,0,0,7,207.22,126.838,277.5926,126.729,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)c1sc(cc1CCCCCC)/C=C(/C(=O)O)\C#N)c1sc(cc1CCCCCC)c1sc2c(c1)n(c1c2cccc1)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp105548u,indoline,490.0,,660.0,15.0,0.74,7.3
1317,c1cccc(c12)c3c(n2CC)cc(s3)-c4cc(CCCCCC)c(s4)-c5sc(/C=C(\C#N)C(=O)O)c(c5)CCCCCC,1318,628.91,12.6266,1,0,14,43,0,0,5,150.74,90.17,178.5412,81.993,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)C=C(C(=O)O)C#N)c1cc2c(s1)c1c(n2CC)cccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp105548u,indoline,502.0,,700.0,13.8,0.77,7.4
1318,c1cccc(c12)c3c(n2CC)cc(s3)-c4cc(CCCCCC)c(s4)-c5cc(CCCCCC)c(s5)-c6sc(/C=C(\C#N)C(=O)O)c(c6)CCCCCC,1319,795.1932,17.0666,1,0,20,54,0,0,6,178.98,108.504,228.0669,104.361,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N)c1sc(cc1CCCCCC)c1cc2c(s1)c1c(n2CC)cccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp105548u,indoline,496.0,,700.0,14.6,0.76,7.8
1319,CCCCCCn1cc(c(c12)cc(cc2)OC)/C=C(/C#N)c3ccc(s3)/C=N/c4ccc(cc4)C(=O)O,1320,511.6346,8.0677,3,0,10,37,0,0,4,115.85,85.003,146.6606,67.328,CCCCCCn1cc(c2c1ccc(c2)OC)/C=C(\c1ccc(s1)/C=N/c1ccc(cc1)C(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.electacta.2015.07.079,indoline,462.0,601.0,620.0,9.35,0.71,4.12
1320,CCCCCn1c(c2c(c13)cccc3)ccc(c2)N4C(CCC5)C5c(c46)ccc(c6)/C=C/c7ccc(s7)/C=C(\C#N)C(=O)O,1321,597.7684,9.8692,1,0,8,44,0,2,7,97.5,93.503,176.8998,81.066,CCCCCn1c2ccc(cc2c2c1cccc2)N1C2CCCC2c2c1cc(/C=C/c1ccc(s1)/C=C(/C(=O)O)\C#N)cc2,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm31704d,indoline,523.0,,628.0,14.16,0.66,5.87
1321,CCCCCCc1cc(sc1/C=C(/C#N)C(=O)O)-c2ccc(c(c23)nsn3)-c(c4)ccc(c45)N(C6C5CCC6)c7ccc(C)cc7,1322,644.848,11.0142,3,0,9,46,0,2,7,146.59,98.17,188.9082,84.901,CCCCCCc1cc(sc1/C=C(\C(=O)O)/C#N)c1ccc(c2c1nsn2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1002/aenm.201100341,indoline,547.0,,672.0,15.0,0.77,7.76
1322,CCCCCCc1c(/C=C(/C#N)C(=O)O)sc(c1)-c(c(c23)nsn3)ccc2-c4cc(CCCCCC)c(s4)-c(c5)ccc(c56)N(C7C6CCC7)c8ccc(C)cc8,1323,811.1312,15.4542,3,0,15,57,0,2,8,174.83,116.504,238.4339,107.269,CCCCCCc1cc(sc1c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)c1ccc(c2c1nsn2)c1cc(c(s1)/C=C(\C(=O)O)/C#N)CCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1002/aenm.201100341,indoline,557.0,,629.0,10.4,0.71,4.64
1323,c1cccc(c12)c3c(C2(CCC)CCC)ccc(c3)N4C(CCC5)C5c(c46)cc(cc6)-c7ccc(c(c78)nsn8)-c9ccc(s9)/C=C(/C#N)C(=O)O,1324,718.9281,11.7066,3,0,8,52,0,2,9,146.59,109.254,212.0639,97.051,CCCC1(CCC)c2ccc(cc2c2c1cccc2)N1C2CCCC2c2c1ccc(c2)c1ccc(c2c1nsn2)c1ccc(s1)/C=C(\C(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.10.016,indoline,550.0,636.0,650.0,16.0,0.69,7.18
1324,N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(c(c23)nsn3)-c(c4)ccc(c45)N(C6C5CCC6)c7ccc(cc7)C(C)(C)C,1325,602.7683,9.1612,3,0,7,43,0,2,7,146.59,94.253,174.4867,79.396,N#C/C(=C/c1ccc(s1)c1ccc(c2c1nsn2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C(C)(C)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.10.016,indoline,535.0,632.0,631.0,15.2,0.69,6.62
1325,c1cccc(c12)c3c(C2(CCC)CCC)ccc(c3)N4C(CCC5)C5c(c46)cc(cc6)-c7ccc(s7)/C=C(/C#N)C(=O)O,1326,584.7696,10.0602,1,0,7,43,0,2,7,92.57,90.753,174.4076,79.841,CCCC1(CCC)c2ccc(cc2c2c1cccc2)N1C2CCCC2c2c1ccc(c2)c1ccc(s1)/C=C(\C(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.10.016,indoline,508.0,580.0,655.0,14.0,0.68,6.5
1326,CCCCCCn1cc(c(c12)cc(cc2)OC)/C=C(/C#N)c3ccc(s3)/C=C(/C#N)C(=O)O,1327,459.56,6.1109,3,0,8,33,0,0,3,127.28,80.836,128.9778,56.965,CCCCCCn1cc(c2c1ccc(c2)OC)/C=C(\c1ccc(s1)C=C(C(=O)O)C#N)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.electacta.2015.07.079,indoline,503.0,633.0,520.0,4.5,0.63,1.48
1327,OC(=O)CN1C(=S)S/C(C1=O)=C\c(c2)ccc(c23)C4C(CCC4)N3c5ccc(cc5)C=C(c6ccccc6)c7ccccc7,1328,614.7757,8.7752,2,0,7,44,0,2,7,118.24,97.17,183.254,83.376,OC(=O)CN1C(=S)S/C(=C\c2ccc3c(c2)N(c2ccc(cc2)C=C(c2ccccc2)c2ccccc2)C2C3CCC2)/C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c2ra20952g,indoline,,,600.0,5.39,0.74,2.35
1328,C1CCc2c1n(CC)c(c23)ccc(c3)-c(cc4CCCCCC)sc4-c5sc(/C=C(\C#N)C(=O)O)c(c5)CCCCCC,1329,612.8875,12.1994,1,0,14,43,0,0,5,122.5,88.837,178.7825,79.932,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)C=C(C(=O)O)C#N)c1ccc2c(c1)c1CCCc1n2CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.08.016,indole,472.0,,650.0,7.63,0.72,3.5
1329,CCCCCCc1c(/C=C(/C#N)C(=O)O)sc(c1)-c2sc(cc2CCCCCC)-c(c3)ccc(c34)n(c5c4CCC5)-c6ccccc6,1330,660.9303,13.4272,1,0,14,47,0,0,6,122.5,97.004,193.8121,89.186,CCCCCCc1cc(sc1c1cc(c(s1)C=C(C(=O)O)C#N)CCCCCC)c1ccc2c(c1)c1CCCc1n2c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.08.016,indole,471.0,,802.0,6.89,0.75,3.6
1330,CCCCCCc1c(/C=C(/C#N)C(=O)O)sc(c1)-c2sc(cc2CCCCCC)-c(c3)ccc(c34)n(c5c4CCC5)-c6ccc(cc6)OC,1331,690.9562,13.4108,2,0,15,49,0,0,6,131.73,102.171,200.2753,91.658,CCCCCCc1cc(sc1c1cc(c(s1)C=C(C(=O)O)C#N)CCCCCC)c1ccc2c(c1)c1CCCc1n2c1ccc(cc1)OC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.08.016,indole,474.0,,936.0,8.0,0.72,3.9
1331,C1CCC2C1N(CC)c(c23)ccc(c3)-c(cc4CCCCCC)sc4-c5sc(/C=C(\C#N)C(=O)O)c(c5)CCCCCC,1332,614.9033,12.0766,1,0,14,43,0,2,5,120.81,88.169,181.5301,78.97,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)C=C(C(=O)O)C#N)c1ccc2c(c1)C1CCCC1N2CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.08.016,indoline,513.0,,791.0,8.74,0.74,3.7
1332,c1ccccc1N2c(c3C(C24)CCC4)ccc(c3)-c5cc(CCCCCC)c(s5)-c6sc(/C=C(\C#N)C(=O)O)c(c6)CCCCCC,1333,662.9461,13.3216,1,0,14,47,0,2,6,120.81,96.336,195.7364,88.224,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)C=C(C(=O)O)C#N)c1ccc2c(c1)C1CCCC1N2c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.08.016,indoline,498.0,,930.0,7.82,0.66,3.4
1333,CCCCCCc1c(/C=C(/C#N)C(=O)O)sc(c1)-c2sc(cc2CCCCCC)-c(c3)ccc(c34)N(C5C4CCC5)c6ccc(cc6)OC,1334,692.9721,13.3052,2,0,15,49,0,2,6,130.04,101.503,202.1996,90.696,CCCCCCc1cc(sc1c1cc(c(s1)C=C(C(=O)O)C#N)CCCCCC)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)OC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.08.016,indoline,509.0,,826.0,6.22,0.7,3.0
1334,N#C/C(C(=O)O)=C\c1ccc(o1)-c2ccc(c(c23)non3)-c(c4)ccc(c45)N(C6C5CCC6)c7ccc(C)cc7,1335,528.5574,7.1306,5,0,6,40,0,2,7,116.39,92.337,146.6252,68.439,N#C/C(=C\c1ccc(o1)c1ccc(c2c1non2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c5ta01371b,indoline,551.0,,671.0,13.35,0.693,6.21
1335,CCCCCCc1cc(sc1/C=C(\C#N)C(=O)O)-c2ccc(c(c23)non3)-c(c4)ccc(c45)N(C6C5CCC6)c7ccc(C)cc7,1336,628.7824,10.456,4,0,9,46,0,2,7,131.49,99.837,181.1147,82.175,CCCCCCc1cc(sc1/C=C(/C(=O)O)\C#N)c1ccc(c2c1non2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c5ta01371b,indoline,552.0,,709.0,17.84,0.6809999999999999,8.61
1336,N#C/C(C(=O)O)=C\c1ccc(s1)-c(c2)ccc(c23)N(C4C3CCC4)c5ccc(C)cc5,1337,426.5301,6.6006,1,0,5,31,0,2,5,92.57,70.502,123.2057,56.681,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am3001049,indoline,483.0,,623.0,11.25,0.63,4.42
1337,CCCCCCCCN(C1=O)C(=O)c(c12)c(ccc2-c3ccc(s3)/C=C(\C#N)C(=O)O)-c(c4)ccc(c45)N(C6C5CCC6)c7ccc(C)cc7,1338,683.8576,10.3049,3,0,11,50,0,2,7,129.95,113.004,197.777,88.704,CCCCCCCCN1C(=O)c2c(C1=O)c(ccc2c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)c1ccc(s1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am3001049,indoline,442.0,,748.0,10.06,0.68,5.11
1338,COc1ccc(cc1)N2C(CCC3)C3c(c24)cc(cc4)/C=C(\C#N)C(=O)O,1339,360.4058,4.5319,2,0,3,27,0,2,4,73.56,64.835,103.1482,45.96,COc1ccc(cc1)N1C2CCCC2c2c1ccc(c2)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2003.12.018,indoline,483.0,,622.0,10.0,0.65,4.03
1339,CCCCCCCCn(n1)nc(c12)c(-c3ccc(s3)/C=C(\C#N)C(=O)O)ccc2-c(c4)ccc(c45)N(C6C5CCC6)c7ccc(C)cc7,1340,655.8508,11.0381,3,0,11,48,0,2,7,123.28,101.67,193.838,86.988,CCCCCCCCn1nc2c(n1)c(ccc2c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am3001049,indoline,496.0,,791.0,15.79,0.67,8.38
