Name,SMILES,Electrolyte,Semiconductor,Solar simulator,Article DOI,Molecule keywords,Molecule spectrum absorption maxima,Molecule spectrum emission maxima,VOC,JSC,FF,PCE
1977,CCCCCCc1cc(sc1c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(c2c1nsn2)c1ccc2c(c1)N(c1ccc(cc1)C)C1C2CCC1,Iodide_Triiodide,TiO2,AM 1.5G,10.1039/c2ee22108j,indoline,536.0,,689.0,16.99,0.7,8.15
1979,CCCCCCn1cc(c2c1ccc(c2)OC)/C=C(\c1ccc(s1)/C=C/1\SC(=S)N(C1=O)CC(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.electacta.2015.07.079,indoline,517.0,656.0,300.0,0.28,0.53,0.046
1980,CCN1C(=S)S/C(=c\2/s/c(=C\c3ccc4c(c3)C3CCCC3N4c3ccc(cc3)C=C(c3ccccc3)c3ccccc3)/c(=O)n2CC(=O)O)/C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/b809093a,indoline,542.0,649.0,638.0,19.08,0.682,8.26
1981,CCCCCCC1(CCCCCC)c2ccccc2c2c1ccc(c2)N1C2CCCC2c2c1cc(/C=C/c1ccc(s1)/C=C(/C(=O)O)\C#N)cc2,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm31704d,indoline,504.0,,614.0,12.28,0.68,5.09
1982,N#C/C(=C\c1ccc(s1)/C=C/c1ccc2c(c1)N(c1ccc(cc1)C)C1C2CCC1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm31704d,indoline,491.0,,622.0,9.77,0.65,3.99
1988,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)c1sc(cc1CCCCCC)/C=C(/C(=O)O)\C#N)c1sc(cc1CCCCCC)c1sc2c(c1)n(c1c2cccc1)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp105548u,indoline,490.0,,660.0,15.0,0.74,7.3
1986,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)C=C(C(=O)O)C#N)c1cc2c(s1)c1c(n2CC)cccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp105548u,indoline,502.0,,700.0,13.8,0.77,7.4
1987,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N)c1sc(cc1CCCCCC)c1cc2c(s1)c1c(n2CC)cccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp105548u,indoline,496.0,,700.0,14.6,0.76,7.8
1994,CCCCCCn1cc(c2c1ccc(c2)OC)/C=C(\c1ccc(s1)/C=N/c1ccc(cc1)C(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.electacta.2015.07.079,indoline,462.0,601.0,620.0,9.35,0.71,4.12
1996,CCCCCn1c2ccc(cc2c2c1cccc2)N1C2CCCC2c2c1cc(/C=C/c1ccc(s1)/C=C(/C(=O)O)\C#N)cc2,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm31704d,indoline,523.0,,628.0,14.16,0.66,5.87
2003,CCCCCCc1cc(sc1/C=C(\C(=O)O)/C#N)c1ccc(c2c1nsn2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1002/aenm.201100341,indoline,547.0,,672.0,15.0,0.77,7.76
2001,CCCCCCc1cc(sc1c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)c1ccc(c2c1nsn2)c1cc(c(s1)/C=C(\C(=O)O)/C#N)CCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1002/aenm.201100341,indoline,557.0,,629.0,10.4,0.71,4.64
2013,CCCC1(CCC)c2ccc(cc2c2c1cccc2)N1C2CCCC2c2c1ccc(c2)c1ccc(c2c1nsn2)c1ccc(s1)/C=C(\C(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.10.016,indoline,550.0,636.0,650.0,16.0,0.69,7.18
2020,N#C/C(=C/c1ccc(s1)c1ccc(c2c1nsn2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C(C)(C)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.10.016,indoline,535.0,632.0,631.0,15.2,0.69,6.62
2024,CCCC1(CCC)c2ccc(cc2c2c1cccc2)N1C2CCCC2c2c1ccc(c2)c1ccc(s1)/C=C(\C(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.10.016,indoline,508.0,580.0,655.0,14.0,0.68,6.5
2028,CCCCCCn1cc(c2c1ccc(c2)OC)/C=C(\c1ccc(s1)C=C(C(=O)O)C#N)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.electacta.2015.07.079,indoline,503.0,633.0,520.0,4.5,0.63,1.48
2029,OC(=O)CN1C(=S)S/C(=C\c2ccc3c(c2)N(c2ccc(cc2)C=C(c2ccccc2)c2ccccc2)C2C3CCC2)/C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c2ra20952g,indoline,,,600.0,5.39,0.74,2.35
2032,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)C=C(C(=O)O)C#N)c1ccc2c(c1)c1CCCc1n2CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.08.016,indole,472.0,,650.0,7.63,0.72,3.5
2033,CCCCCCc1cc(sc1c1cc(c(s1)C=C(C(=O)O)C#N)CCCCCC)c1ccc2c(c1)c1CCCc1n2c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.08.016,indole,471.0,,802.0,6.89,0.75,3.6
2034,CCCCCCc1cc(sc1c1cc(c(s1)C=C(C(=O)O)C#N)CCCCCC)c1ccc2c(c1)c1CCCc1n2c1ccc(cc1)OC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.08.016,indole,474.0,,936.0,8.0,0.72,3.9
2035,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)C=C(C(=O)O)C#N)c1ccc2c(c1)C1CCCC1N2CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.08.016,indoline,513.0,,791.0,8.74,0.74,3.7
2036,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)C=C(C(=O)O)C#N)c1ccc2c(c1)C1CCCC1N2c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.08.016,indoline,498.0,,930.0,7.82,0.66,3.4
2037,CCCCCCc1cc(sc1c1cc(c(s1)C=C(C(=O)O)C#N)CCCCCC)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)OC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.08.016,indoline,509.0,,826.0,6.22,0.7,3.0
2038,N#C/C(=C\c1ccc(o1)c1ccc(c2c1non2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c5ta01371b,indoline,551.0,,671.0,13.35,0.693,6.21
2040,CCCCCCc1cc(sc1/C=C(/C(=O)O)\C#N)c1ccc(c2c1non2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c5ta01371b,indoline,552.0,,709.0,17.84,0.6809999999999999,8.61
2047,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am3001049,indoline,483.0,,623.0,11.25,0.63,4.42
2048,CCCCCCCCN1C(=O)c2c(C1=O)c(ccc2c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)c1ccc(s1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am3001049,indoline,442.0,,748.0,10.06,0.68,5.11
2049,COc1ccc(cc1)N1C2CCCC2c2c1ccc(c2)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2003.12.018,indoline,483.0,,622.0,10.0,0.65,4.03
2050,CCCCCCCCn1nc2c(n1)c(ccc2c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am3001049,indoline,496.0,,791.0,15.79,0.67,8.38
2057,N#C/C(=C\c1ccc(s1)c1sc(c2c1OCCO2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.04.031,indoline,518.0,,632.0,10.04,0.701,4.45
2058,CCCCCCCCn1c2ccc(cc2c2c1c1c3ccccc3n(c1c1c(c3c2n(CCCCCCCC)c2c3cccc2)n(c2c1cccc2)CCCCCCCC)CCCCCCCC)c1ccc(s1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2015.05.015,Indole,460.0,,750.0,12.1,0.64,5.79
2059,CCCCCCCCn1c2ccc(cc2c2c1c1c3ccccc3n(c1c1c(c3c2n(CCCCCCCC)c2c3cccc2)n(c2c1cccc2)CCCCCCCC)CCCCCCCC)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2015.05.015,Indole,474.0,,762.0,13.0,0.65,6.46
2061,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)n1c2cc(sc2c2c1cc(s2)c1ccc2c(c1)C1CCCC1N2c1ccc2c(c1)C(CCC)(CCC)c1c2cccc1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am500575s,indoline,544.0,,732.0,13.1,0.7,6.71
2063,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)n1c2cc(sc2c2c1cc(s2)c1ccc2c(c1)C1CCCC1N2c1ccc2c(c1)C(CCC)(CCC)c1c2c2c(c3c1c1ccccc1C3(CCC)CCC)c1c(C2(CCC)CCC)cccc1)/C=C(/C(=O)O)\C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am500575s,indoline,553.0,,745.0,14.0,0.69,7.19
2065,CCCCCCN(c1ccc(cc1)n1c2cc(sc2c2c1cc(s2)c1ccc2c(c1)C1CCCC1N2c1ccc2c(c1)C(CCC)(CCC)c1c2cccc1)/C=C(/C(=O)O)\C#N)CCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am500575s,indoline,536.0,,720.0,13.8,0.68,6.76
2073,CCCCCCc1cc(sc1/C=C(\C(=O)O)/C#N)c1sc2c(c1)c1nn(nc1c1c2sc(c1)c1cc2c(s1)c1c(n2CC(CCCC)CC)cccc1)CC(CCCC)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c6ta02275h,indoline,,,656.0,12.65,0.7,5.82
2074,Cc1ccc(cc1)N1C2CCCC2c2c1ccc(c2)c1ccc2c3c1cccc3c(=O)n(c2=O)CC(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.01.010,indoline,458.0,,594.0,2.9,0.68,1.18
2075,OC(=O)Cn1c(=O)c2ccc(c3c2c(c1=O)ccc3c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.01.010,indoline,473.0,,664.0,5.42,0.75,2.7
2081,CCCCN(c1ccc(cc1)[C+]1C([O-])[C+](C1[O-])c1ccc(cc1)/C=C\1/N(CCOC(=O)CCC(=O)Oc2ccc3c(c2)c(=C(C#N)C#N)c2c(c3=C(C#N)C#N)cc(cc2)O)c2c(C1(C)C)cccc2)CCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.01.006,squarylium,637.0,655.0,500.0,7.77,0.59,2.29
2082,CCCCN(c1ccc(cc1)[C+]1C([O-])[C+](C1[O-])c1ccc(cc1)N(CCOC(=O)CCc1cc(=C(C#N)C#N)ccc1=C(C#N)C#N)C)CCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.01.006,squarylium,633.0,656.0,470.0,3.51,0.63,1.03
2102,OC(=O)CN1C(=S)S/C(=C\c2ccc3c(c2)C2CCCC2N3c2ccc(cc2)C=C(c2ccccc2)c2ccccc2)/C1=O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/b307819a,indoline,514.0,621.0,604.0,17.76,0.57,6.1
2103,COc1ccc2c(c1)ccc(c2)N1C2CCCC2c2c1ccc(c2)/C=C/1\SC(=S)N(C1=O)CC(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/b307819a,indoline,491.0,,559.0,18.07,0.55,5.5
2104,COc1ccc(cc1)N1c2ccc(cc2C2C1CCC2)/C=C/1\SC(=S)N(C1=O)CC(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2003.12.018,indoline,483.0,,589.0,14.8,0.59,5.11
2107,OC(=O)CCN1c2cc3ccccc3cc2C(/C/1=C/C1=C([O-])/C(=C/C2=[N+](CCC(=O)O)c3c(C2(C)C)c2ccccc2cc3)/C1=O)(C)C,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/b609266g,squaraine,679.0,,681.0,4.2,0.53,1.5
2121,CCCc1c(/C=C(/C(=O)O)\C#N)sc2c1sc(c2)c1ccc2c(c1)C1CCCC1N2c1ccc2c(c1)C(CCC)(CCC)c1c2cccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/cm400196w,indoline,492.0,,675.0,15.0,0.68,6.88
2112,CCCCCCOc1ccc(cc1)N1C2CCCC2c2c1ccc(c2)c1cc2c(s1)c(c(s2)/C=C(/C(=O)O)\C#N)CCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/cm400196w,indoline,495.0,,621.0,13.3,0.68,5.61
2115,CCCc1c(/C=C(/C(=O)O)\C#N)sc2c1sc(c2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)OC(C)(C)C,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/cm400196w,indoline,465.0,,633.0,13.9,0.67,5.89
2118,CCCc1c(/C=C(/C(=O)O)\C#N)sc2c1sc(c2)c1ccc2c(c1)C1CCCC1N2c1ccc2c(c1)C(CCC)(CCC)c1c2c2c(c3c1c1ccccc1C3(CCC)CCC)c1c(C2(CCC)CCC)cccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/cm400196w,indoline,500.0,,725.0,14.8,0.66,7.08
2128,N#C/C(=C\c1ccc(cc1)c1ccc(c2c1nsn2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1002/adfm.201001801,indoline,496.0,,615.0,14.48,0.74,6.62
2127,N#C/C(=C\c1ccc(s1)c1ccc(c2c1nsn2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1002/adfm.201001801,indoline,533.0,,600.0,12.9,0.68,5.3
2129,N#C/C(=C/1\C=C(/C=C/c2ccc3c(c2)C2CCCC2N3c2ccc(cc2)C)CC(C1)(C)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/b820964b,indoline,497.0,706.0,634.0,18.63,0.63,7.41
2166,CCN1c2ccc(cc2C(/C/1=C\C1C([O-])/C(=C\C2=[N+](CC)c3c(C2(C)C)ccc(c3)C(=O)O)/C1=O)(C)C)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2010.07.010,squaraine,,,560.0,4.03,0.64,1.46
2167,CCCCN1c2ccc(cc2C(/C/1=C\C1C([O-])/C(=C\C2=[N+](CCCC)c3c(C2(C)C)ccc(c3)C(=O)O)/C1=O)(C)C)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2010.07.010,squaraine,,,580.0,4.39,0.65,1.66
2168,CCCCCCCCN1/C(=C/C2C([O-])/C(=C\C3=[N+](CCCCCCCC)c4c(C3(C)C)ccc(c4)C(=O)O)/C2=O)/C(c2c1ccc(c2)C(=O)O)(C)C,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2010.07.010,squaraine,,,600.0,5.09,0.69,2.09
2169,CCCCCCCCCCCCN1c2ccc(cc2C(/C/1=C\C1C([O-])/C(=C\C2=[N+](CCCCCCCCCCCC)c3c(C2(C)C)ccc(c3)C(=O)O)/C1=O)(C)C)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2010.07.010,squaraine,,,610.0,5.31,0.67,2.17
2170,CCCCCCCCCCCCCCCCCCN1c2ccc(cc2C(/C/1=C\C1C([O-])/C(=C\C2=[N+](CCCCCCCCCCCCCCCCCC)c3c(C2(C)C)ccc(c3)C(=O)O)/C1=O)(C)C)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2010.07.010,squaraine,,,600.0,5.4,0.71,2.29
2173,CCN(c1ccc2c(c1)oc(=O)c(c2C)C#CC=C(C(=O)O)C#N)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2015.05.017,coumarin,440.0,,547.0,6.11,0.66,2.21
2178,ClC1=C(CCC/C/1=C\C=C/1\N(C)c2c(C1(C)C)cccc2)/C=C/C1=[N+](C)c2c(C1(C)C)cccc2.[I-],Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.ica.2017.08.001,cyanine,779.0,840.0,300.0,2.69,0.3,0.24
2179,CCN1c2ccccc2C(/C/1=C\C=C\1/CCCC(=C1Cl)/C=C/C1=[N+](CC)c2c(C1(C)C)cccc2)(C)C.[I-],Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.ica.2017.08.001,cyanine,781.0,838.0,390.0,0.59,0.6,0.13
2180,CCCN1c2ccccc2C(/C/1=C\C=C\1/CCCC(=C1Cl)/C=C/C1=[N+](CCC)c2c(C1(C)C)cccc2)(C)C.[I-],Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.ica.2017.08.001,cyanine,781.0,840.0,350.0,1.33,0.37,0.17
2181,OCCN1c2ccccc2C(/C/1=C\C=C\1/CCCC(=C1Cl)/C=C/C1=[N+](CCO)c2c(C1(C)C)cccc2)(C)C.[I-],Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.ica.2017.08.001,cyanine,782.0,832.0,270.0,1.08,0.38,0.11
2182,OC(=O)CCCN1c2ccccc2C(/C/1=C\C=C\1/CCCC(=C1Cl)/C=C/C1=[N+](CCCC(=O)O)c2c(C1(C)C)cccc2)(C)C.[I-],Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.ica.2017.08.001,cyanine,785.0,843.0,310.0,0.55,0.39,0.07
2183,ClC1=C(CCC/C/1=C\C=C/1\N(C)c2c(C1(C)C)c1ccccc1cc2)/C=C/C1=[N+](C)c2c(C1(C)C)c1ccccc1cc2.[I-],Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.ica.2017.08.001,cyanine,818.0,869.0,330.0,0.93,0.24,0.07
2184,CCN1c2ccc3c(c2C(/C/1=C\C=C\1/CCCC(=C1Cl)/C=C/C1=[N+](CC)c2c(C1(C)C)c1ccccc1cc2)(C)C)cccc3.[I-],Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.ica.2017.08.001,cyanine,820.0,869.0,170.0,1.47,0.26,0.06
2185,CCCCN1c2ccc3c(c2C(/C/1=C\C=C\1/CCCC(=C1Cl)/C=C/C1=[N+](CCCC)c2c(C1(C)C)c1ccccc1cc2)(C)C)cccc3.[I-],Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.ica.2017.08.001,cyanine,823.0,876.0,250.0,0.62,0.25,0.04
2236,Cc1ccc(cc1)/C/1=C/2\C=CC(=N2)/C(=c\2/cc/c(=C(/C3=N/C(=C(\c4[nH]c1cc4)/c1ccc(cc1)C(=O)O)/C=C3)\c1ccc(cc1)C)/[nH]2)/c1ccc(cc1)C,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am401201q,porphyrin,,,450.0,1.26,0.75,0.42
2238,Cc1ccc(cc1)/C/1=C/2\C=CC(=N2)/C(=c\2/cc/c(=C(/C3=N/C(=C(\c4[nH]c1cc4)/c1cccc(c1)C(=O)O)/C=C3)\c1ccc(cc1)C)/[nH]2)/c1ccc(cc1)C,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am401201q,porphyrin,,,480.0,2.06,0.72,0.71
2259,COCCOCCOCCOc1ccc(cc1)/C/1=c/2\cc/c(=C(\c3ccc(cc3)OCCOCCOCCOC)/C3=N/C(=C(\c4[nH]c(/C(=C/5\N=C1C=C5)/c1ccc(cc1)OCCOCCOCCOC)cc4)/c1ccc(cc1)C(=O)O)/C=C3)/[nH]2,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am401201q,porphyrin,,,520.0,1.17,0.82,0.65
2261,COCCOCCOCCOc1ccc(cc1)/C/1=c/2\cc/c(=C(\c3ccc(cc3)OCCOCCOCCOC)/C3=N/C(=C(\c4[nH]c(/C(=C/5\N=C1C=C5)/c1ccc(cc1)OCCOCCOCCOC)cc4)/c1cccc(c1)C(=O)O)/C=C3)/[nH]2,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am401201q,porphyrin,,,550.0,1.61,0.74,0.65
2267,CCCc1ccc(cc1)/C/1=c/2\cc/c(=C(/c3ccc(cc3)CCC)\C3=N/C(=C(\c4[nH]c(/C(=C\5/N=C1C=C5)/c1ccc(cc1)CCC)cc4)/c1cccc(c1)C(=O)O)/C=C3)/[nH]2,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am401201q,porphyrin,,,520.0,0.78,0.74,0.3
2293,Cc1ccc(cc1)/C/1=c/2\cc/c(=C(\c3ccc(cc3)C)/C3=N/C(=C(\c4[nH]c(/C(=C/5\N=C1C=C5)/c1ccc(cc1)C)cc4)/c1ccccc1C(=O)O)/C=C3)/[nH]2,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/am401201q,porphyrin,,,450.0,0.31,0.83,0.11
2388,CCCCCCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c\2/cc/c(=C(/C3=N/C(=C(\c4[nH]c1cc4)/C#Cc1ccc(cc1)N(C)C)/C=C3)\c1c(OCCCCCCCCCCCC)cccc1OCCCCCCCCCCCC)/[nH]2)/C#Cc1ccc(cc1)C(=O)O)OCCCCCCCCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp510057b,porphyrin,703.0,710.0,668.0,11.389000000000001,0.7386,5.62
2478,OC(=O)/C=C/C1=CC2=N/C/1=C\c1[nH]c(cc1/C=C/C(=O)O)/C(=C\1/C=CC(=N1)/C(=c/1\[nH]/c(=C\2/c2cc(cc(c2)C(C)(C)C)C(C)(C)C)/cc1)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp804258q,porphyrin,662.0,736.0,510.0,1.84,0.67,0.63
2484,CN(c1ccc(cc1)/C/1=C/2\C=CC(=N2)/C(=c\2/cc/c(=C(/C3=N/C(=C(\c4[nH]c1cc4)/c1ccc(cc1)C(=O)O)/C=C3)\c1ccc(cc1)N(C)C)/[nH]2)/c1ccc(cc1)C(=O)O)C,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm15420j,porphyrin,520.0,680.0,620.0,9.9,0.62,3.8
2577,N#C/C(=C/c1ccc(s1)c1scc(n1)c1ccc(cc1)n1c2ccccc2c2c1cccc2)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2015.02.011,carbazole,404.0,565.0,710.0,5.15,0.68,2.01
2578,N#C/C(=C/c1ccc(s1)c1scc(n1)c1ccc(cc1)c1ccc2c(c1)n(c1ccccc1)c1c2cccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2015.02.011,carbazole,401.0,569.0,710.0,10.01,0.72,4.72
2579,CCCCn1c2ccccc2c2c1cc(cc2)c1ccc(cc1)c1csc(n1)c1ccc(s1)/C=C(\C(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2015.02.011,carbazole,404.0,568.0,670.0,9.68,0.71,4.47
2590,CCCCCCOc1ccc(cc1)c1ccc2c(c1)c1cc(ccc1n2c1ccc2c(c1)C(C)(C)c1c2sc(c1)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(cc1)OCCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2015.03.013,carbazole,438.0,570.0,634.0,8.9,0.7691,5.41
2592,CCCCCCOc1cc(OCCCCCC)ccc1c1ccc2c(c1)c1cc(ccc1n2c1ccc2c(c1)C(C)(C)c1c2sc(c1)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(cc1OCCCCCC)OCCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2015.03.013,carbazole,441.0,620.0,740.0,9.16,0.7768,5.88
2594,CCCCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(o1)/C=C(\C(=O)O)/C#N)c1ccc(o1)C=C(C(=O)O)C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2013.11.020,carbazole,427.0,486.0,579.0,7.61,0.732,3.2
2595,CCCCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)/C=C(\C(=O)O)/C#N)c1ccc(s1)C=C(C(=O)O)C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2013.11.020,carbazole,415.0,502.0,584.0,8.9,0.74,3.8
2596,CCCCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(cc1)/C=C(\C(=O)O)/C#N)c1ccc(cc1)C=C(C(=O)O)C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2013.11.020,carbazole,362.0,494.0,699.0,6.36,0.757,3.4
