Name,SMILES,VOC,JSC,FF,PCE,Electrolyte,Semiconductor,Solar simulator,Article DOI,Molecule keywords,Molecule spectrum absorption maxima,Molecule spectrum emission maxima
1844,CCCCCCCCn1nc2c(n1)c(c1ccc(s1)/C=C(/C(=O)O)\C#N)c1c(c2c2ccc(s2)c2cccc3c2C2C4CCC(C2N3c2ccccc2)C4)nc(c(n1)c1ccccc1)c1ccccc1,570,6.8,0.69,2.7,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,indoline,630,
1845,CCCCCCCCn1nc2c(n1)c(c1ccc(cc1)/C=C(\C(=O)O)/C#N)c1c(c2c2ccc(s2)c2cccc3c2C2C4CCC(C2N3c2ccccc2)C4)nc(c(n1)c1ccccc1)c1ccccc1,530,3.4,0.68,1.2,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,indoline,669,
1846,CCCCCCCCn1nc2c(n1)c(c1ccc(s1)C(=O)O)c1c(c2c2ccc(s2)c2cccc3c2C2C4CCC(C2N3c2ccccc2)C4)nc(c(n1)c1ccccc1)c1ccccc1,610,12.5,0.62,4.8,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,indoline,617,
1847,CCCCCCCCn1nc2c(n1)c(c1ccc(cc1)C(=O)O)c1c(c2c2ccc(s2)c2cccc3c2C2C4CCC(C2N3c2ccccc2)C4)nc(c(n1)c1ccccc1)c1ccccc1,550,7.5,0.69,2.8,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,indoline,644,
1852,OC(=O)c1ccc2c(c1)C(C)(C)C(=[N+]2C)/C=C/c1cc2c3c(c1)C(C)(C)c1c4N3c3c(C2(C)C)cccc3C(c4ccc1)(C)C.[I-],385,16.65,0.5862,3.76,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/acs.jpcc.7b04623,"triangulene,cyanine",588,735
1853,CCCCCC[N+]1=C(/C=C/c2cc3c4c(c2)C(C)(C)c2c5N4c4c(C3(C)C)cccc4C(c5ccc2)(C)C)C(c2c1ccc(c2)C(=O)O)(C)C.[I-],399,15.86,0.5963,3.78,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/acs.jpcc.7b04623,"triangulene,cyanine",595,731
1854,CCCCCC[N+]1=C(/C=C/c2ccc(cc2)N(c2ccccc2)c2ccccc2)C(c2c1ccc(c2)C(=O)O)(C)C.[I-],343,4.19,0.5877,0.85,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/acs.jpcc.7b04623,"triphenylamine,cyanine",551,574
1855,CCCCCCCCCCC1(CCCCCCCC)C(=[N+](c2c1cc(cc2)C(=O)O)CCCCCC)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1.[I-],329,4.99,0.5934,0.98,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/acs.jpcc.7b04623,"triphenylamine,cyanine",559,583
1856,CCCCCCCCn1nc2c(n1)c(c1ccc(s1)/C=C(/C(=O)O)\C#N)c1c(c2c2cccc3c2C2C4CCC(C2N3c2ccccc2)C4)nc(c(n1)c1ccccc1)c1ccccc1,610,11.5,0.67,4.8,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,indoline,564,
1857,CCCCCCCCn1nc2c(n1)c(c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1c(c2c2cccc3c2C2C4CCC(C2N3c2ccccc2)C4)nc(c(n1)c1ccccc1)c1ccccc1,610,10.4,0.7,4.4,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,indoline,602,
1859,CCCCCCCCn1nc2c(n1)c(c1ccc(cc1)C(=O)O)c1c(c2c2cccc3c2C2C4CCC(C2N3c2ccccc2)C4)nc(c(n1)c1ccccc1)c1ccccc1,480,2.1,0.69,0.7,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,indoline,685,
1860,CCCCCCCCn1nc2c(n1)c(c1ccc(s1)/C=C(\C(=O)O)/C#N)c1c(c2c2ccc(s2)c2ccc(cc2)N2C3C4CCC(C3c3c2cccc3)C4)nc(c(n1)c1ccccc1)c1ccccc1,560,11.6,0.66,4.5,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,indoline,604,
1861,CCCCCCCCn1nc2c(n1)c(c1ccc(cc1)/C=C(\C(=O)O)/C#N)c1c(c2c2ccc(s2)c2ccc(cc2)N2C3C4CCC(C3c3c2cccc3)C4)nc(c(n1)c1ccccc1)c1ccccc1,550,8.6,0.67,3.2,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,indoline,641,
1862,CCCCCCCCn1nc2c(n1)c(c1ccc(s1)C(=O)O)c1c(c2c2ccc(s2)c2ccc(cc2)N2C3C4CCC(C3c3c2cccc3)C4)nc(c(n1)c1ccccc1)c1ccccc1,630,13.3,0.64,5.4,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,indoline,589,
1890,CCCCCCCCCCCCc1cc(sc1c1sc2c(c1)sc(c2)/C=C(\C(=O)O)/C#N)c1ccc(cc1)N1c2ccc(cc2C2C1C1CCC2C1)c1ccc(cc1)OC,714,10.5,0.567,4.24,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/ejoc.201501190,indoline,498,
1891,CCCCCCCCCCCCc1cc(sc1c1sc2c(c1)sc(c2)/C=C(\C(=O)O)/C#N)c1ccc2c(c1)C1C3CCC(C1N2c1ccc(cc1)c1cccs1)C3,703,10.5,0.575,4.23,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/ejoc.201501190,indoline,520,
1892,CCCCCCCCCCCCc1cc(sc1c1cc2c(s1)cc(s2)/C=C(\C(=O)O)/C#N)c1ccc2c(c1)C1C3CCC(C1N2c1ccc(cc1)c1ccc(cc1)OC)C3,695,6.5,0.657,2.96,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/ejoc.201501190,indoline,520,
1893,CCN1C(=S)SC(=c2sc(=Cc3ccc4c(c3)C3CCCC3N4c3ccc(cc3)C=C(c3ccccc3)c3ccccc3)c(=O)n2CC(=O)O)C1=O,520,4,0.66,1.4,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,triphenylamine,,
1894,CCCCCCCCn1nc2c(n1)c(c1ccc(cc1)C(=O)O)c1c(c2c2ccc(s2)c2ccc(cc2)N2C3C4CCC(C3c3c2cccc3)C4)nc(c(n1)c1ccccc1)c1ccccc1,560,7.9,0.7,3.1,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,indoline,617,
1895,CCCCCCCCn1nc2c(n1)c(c1ccc(cc1)N1c3ccccc3C3C1C1CCC3C1)c1c(c2c2ccc(s2)C(=O)O)nc(c(n1)c1ccccc1)c1ccccc1,640,9.2,0.66,3.9,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,indoline,529,
1897,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)c1ccccc1n1c2cc2c1cc(cc2)C)/C(=O)O,690,12.17,0.73,6.22,I/I3,TiO2,AM 1.5G,10.1016/j.tet.2009.04.077,indoline,453,
1898,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc2c(c1)c1ccccc1n1c2cc2c1cc(cc2)C)/C(=O)O,730,15.81,0.72,8.34,I/I3,TiO2,AM 1.5G,10.1016/j.tet.2009.04.077,indoline,411,
1899,CCCCCCCCn1nc2c(n1)c(c1ccc(cc1)N1c3ccccc3C3C1C1CCC3C1)c1c(c2c2ccc(cc2)C(=O)O)nc(c(n1)c1ccccc1)c1ccccc1,710,12.3,0.69,6.1,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,indoline,,
1900,CCCCCCCC[N+]1=C(/C=C/2\C(=C(C2=O)/C=C\2/N(CC)c3c(C2(C)C)c2ccccc2cc3)[O-])C(c2c1ccc(c2)C(=O)O)(C)C,630,8.2,0.73,3.76,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.solener.2017.01.016,"indoline,squaraine",,
1901,CCCCCCCCn1nc2c(n1)c(c1ccc(cc1)N1c3ccccc3C3C1C1CCC3C1)c1c(c2c2ccc(s2)/C=C(/C(=O)O)\C#N)nc(c(n1)c1ccccc1)c1ccccc1,630,4.4,0.71,2,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,indoline,546,
1902,CCCCCCCCn1nc2c(n1)c(c1ccc(cc1)N1c3ccccc3C3C1C1CCC3C1)c1c(c2c2ccc(cc2)/C=C(/C(=O)O)\C#N)nc(c(n1)c1ccccc1)c1ccccc1,610,10.2,0.66,4.1,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,indoline,575,
1905,CCCCCCCCn1c(c2ccc(cc2)OCCCCCCCC)c(c2c1ccc(c2)c1ccc(s1)/C=C(\C(=O)O)/C#N)c1c2cc(ccc2n(c1c1ccc(cc1)OCCCCCCCC)CCCCCCCC)c1ccc(s1)/C=C(\C(=O)O)/C#N,674,14,0.64,6.05,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c4ra12888e,indoline,459,
1906,CCCCCCCCn1c(c2ccc(cc2)OCCCCCCCC)c(c2c1ccc(c2)c1ccc(s1)c1ccc(s1)/C=C(\C(=O)O)/C#N)c1c2cc(ccc2n(c1c1ccc(cc1)OCCCCCCCC)CCCCCCCC)c1ccc(s1)c1ccc(s1)/C=C(\C(=O)O)/C#N,663,15.8,0.62,6.54,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c4ra12888e,indoline,484,
1907,CCCCCCn1c2ccc(cc2c2c1c1ccccc1C2(CCCCCC)CCCCCC)c1ccc(cc1)/C=C(/C(=O)O)\C#N,813,11,0.701,6.29,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2016.12.028,indoline,416,
1908,CCCCCCn1c2ccc(cc2c2c1c1ccccc1C2(CCCCCC)CCCCCC)c1ccc(cc1)/C=C/1\SC(=S)N(C1=O)CC(=O)O,700,4.23,0.75,2.22,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2016.12.028,indoline,460,
1909,CCCCCCn1c2ccc(cc2c2c1c1ccccc1C2(CCCCCC)CCCCCC)c1ccc(cc1)/C=c/1\sc(=C(C#N)C#N)[nH]c1=O,695,7.1,0.73,3.6,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2016.12.028,indoline,434,
1910,CCCCCCn1c2ccc(cc2c2c1c1ccccc1C2(CCCCCC)CCCCCC)c1ccc(s1)/C=c/1\sc(=C(C#N)C#N)[nH]c1=O,707,11.9,0.644,5.41,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2016.12.028,indoline,498,
1911,CCCCC(Cn1c2cc(ccc2c2c1nc1c(ccc(c1n2)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(o1)/C=C(/C(=O)O)\C#N)CC,817,12.9,0.673,7.09,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.electacta.2017.02.166,"indoline,triphenylamine",438,
1912,CCCCC(Cn1c2nc3c(ccc(c3nc2c2c1cc(cc2)c1ccc(s1)/C=c/1\sc(=C(C#N)C#N)[nH]c1=O)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)CC,707,9.03,0.681,4.35,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.electacta.2017.02.166,"indoline,triphenylamine",462,
1913,CCCCC(Cn1c2nc3c(ccc(c3nc2c2c1cc(cc2)c1ccc(o1)/C=c/1\sc(=C(C#N)C#N)[nH]c1=O)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)CC,724,9.71,0.684,4.81,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.electacta.2017.02.166,"indoline,triphenylamine",476,
1960,CCCCC(Cn1c2cc(ccc2c2c1nc1c(ccc(c1n2)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(s1)/C=C(/C(=O)O)\C#N)CC,797,11.9,0.638,6.05,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.electacta.2017.02.166,"indoline,triphenylamine",428,
1918,CCCCC(Cn1c2cc3c(cc2c2c1ccc(c2)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1c(n3CC(CCCC)CC)ccc(c1)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N)CC,690,12.45,0.7,6.02,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/ol500663b,"indoline, carbazole",467,
1930,CCCCn1c2ccc(cc2c2c1nc1ccccc1n2)C#Cc1cccc(c1)/C=C(/C(=O)O)\C#N,593,2.73,0.67,1.08,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tet.2014.04.009,indoline,412,490
1932,CCCCn1c2ccc(cc2c2c1nc1ccccc1n2)C#Cc1ccc(s1)/C=C(/C(=O)O)\C#N,568,7.38,0.65,2.72,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tet.2014.04.009,indoline,401,520
1934,CCCCn1c2ccc(cc2c2c1nc1ccccc1n2)C#Cc1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N,562,7.77,0.62,2.68,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tet.2014.04.009,indoline,435,545
1948,CCCCCCCCn1c(c2ccc(cc2)OCCCCCCCC)c(c2c1ccc(c2)c1ccc(o1)/C=C(\C(=O)O)/C#N)c1c2cc(ccc2n(c1c1ccc(cc1)OCCCCCCCC)CCCCCCCC)c1ccc(o1)/C=C(\C(=O)O)/C#N,701,12.7,0.66,5.87,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c4ra12888e,indoline,468,
1955,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)CCN2c1ccc(cc1)C=C(c1ccccc1)c1ccccc1)/C(=O)O,525,12.28,0.676,4.36,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1246/cl.160084,indoline,361,
1957,N#C/C(=C\c1ccc2c(c1)nc(s2)c1ccc2c(c1)CCN2c1ccc(cc1)C=C(c1ccccc1)c1ccccc1)/C(=O)O,572,13.51,0.651,5.03,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1246/cl.160084,indoline,410,
1962,CCN1C(=S)S/C(=c\2/s/c(=C/c3ccc(s3)c3ccc4c(c3)N(CC4)c3ccc(cc3)C=C(c3ccccc3)c3ccccc3)/c(=O)n2CC(=O)O)/C1=O,373,6.32,0.608,1.43,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1246/cl.160084,indoline,335,
1963,CCN1C(=S)S/C(=c\2/s/c(=C\c3ccc4c(c3)nc(s4)c3ccc4c(c3)CCN4c3ccc(cc3)C=C(c3ccccc3)c3ccccc3)/c(=O)n2CC(=O)O)/C1=O,510,10.89,0.668,3.71,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1246/cl.160084,indoline,390,
1965,CCCCCCCCN1C(=S)S/C(=c\2/s/c(=C\c3ccc4c(c3)C3CCCC3N4c3ccc(cc3)C=C(c3ccccc3)c3ccccc3)/c(=O)n2CC(=O)O)/C1=O,656,18.99,0.678,8.43,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/b809093a,indoline,554,641
1966,N#CC(=Cc1ccc2c(c1)[C@@H]1CCC[C@H]1N2c1ccc(cc1)C)C(=O)O,568,4.63,0.67,1.79,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c1cp20484j,indoline,438,508
1967,N#CC(=Cc1ccc(s1)c1ccc2c(c1)[C@@H]1CCC[C@H]1N2c1ccc(cc1)C)C(=O)O,725,10.38,0.62,4.58,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c1cp20484j,indoline,492,603
1968,N#CC(=Cc1ccc(s1)/C=C/c1ccc2c(c1)[C@@H]1CCC[C@H]1N2c1ccc(cc1)C)C(=O)O,651,10.63,0.64,4.46,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c1cp20484j,indoline,504,629
1969,N#CC(=Cc1ccc(s1)/C=C/c1ccc(s1)c1ccc2c(c1)[C@@H]1CCC[C@H]1N2c1ccc(cc1)C)C(=O)O,632,6.43,0.65,2.53,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c1cp20484j,indoline,518,644
1975,N#C/C(=C\c1ccc(s1)c1ccc(c2c1nsn2)c1ccc2c(c1)N(c1ccc(cc1)C)C1C2CCC1)/C(=O)O,618,16.25,0.72,7.22,I/I3,TiO2,AM 1.5G,10.1039/c2ee22108j,indoline,546,
1977,CCCCCCc1cc(sc1c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(c2c1nsn2)c1ccc2c(c1)N(c1ccc(cc1)C)C1C2CCC1,689,16.99,0.7,8.15,I/I3,TiO2,AM 1.5G,10.1039/c2ee22108j,indoline,536,
1979,CCCCCCn1cc(c2c1ccc(c2)OC)/C=C(\c1ccc(s1)/C=C/1\SC(=S)N(C1=O)CC(=O)O)/C#N,300,0.28,0.53,0.046,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.electacta.2015.07.079,indoline,517,656
1980,CCN1C(=S)S/C(=c\2/s/c(=C\c3ccc4c(c3)C3CCCC3N4c3ccc(cc3)C=C(c3ccccc3)c3ccccc3)/c(=O)n2CC(=O)O)/C1=O,638,19.08,0.682,8.26,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/b809093a,indoline,542,649
1981,CCCCCCC1(CCCCCC)c2ccccc2c2c1ccc(c2)N1C2CCCC2c2c1cc(/C=C/c1ccc(s1)/C=C(/C(=O)O)\C#N)cc2,614,12.28,0.68,5.09,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm31704d,indoline,504,
1982,N#C/C(=C\c1ccc(s1)/C=C/c1ccc2c(c1)N(c1ccc(cc1)C)C1C2CCC1)/C(=O)O,622,9.77,0.65,3.99,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm31704d,indoline,491,
1988,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)c1sc(cc1CCCCCC)/C=C(/C(=O)O)\C#N)c1sc(cc1CCCCCC)c1sc2c(c1)n(c1c2cccc1)CC,660,15,0.74,7.3,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/jp105548u,indoline,490,
1986,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)C=C(C(=O)O)C#N)c1cc2c(s1)c1c(n2CC)cccc1,700,13.8,0.77,7.4,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/jp105548u,indoline,502,
1987,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N)c1sc(cc1CCCCCC)c1cc2c(s1)c1c(n2CC)cccc1,700,14.6,0.76,7.8,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/jp105548u,indoline,496,
1994,CCCCCCn1cc(c2c1ccc(c2)OC)/C=C(\c1ccc(s1)/C=N/c1ccc(cc1)C(=O)O)/C#N,620,9.35,0.71,4.12,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.electacta.2015.07.079,indoline,462,601
1996,CCCCCn1c2ccc(cc2c2c1cccc2)N1C2CCCC2c2c1cc(/C=C/c1ccc(s1)/C=C(/C(=O)O)\C#N)cc2,628,14.16,0.66,5.87,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c2jm31704d,indoline,523,
2003,CCCCCCc1cc(sc1/C=C(\C(=O)O)/C#N)c1ccc(c2c1nsn2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C,672,15,0.77,7.76,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/aenm.201100341,indoline,547,
2001,CCCCCCc1cc(sc1c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)c1ccc(c2c1nsn2)c1cc(c(s1)/C=C(\C(=O)O)/C#N)CCCCCC,629,10.4,0.71,4.64,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1002/aenm.201100341,indoline,557,
2013,CCCC1(CCC)c2ccc(cc2c2c1cccc2)N1C2CCCC2c2c1ccc(c2)c1ccc(c2c1nsn2)c1ccc(s1)/C=C(\C(=O)O)/C#N,650,16,0.69,7.18,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.10.016,indoline,550,636
2020,N#C/C(=C/c1ccc(s1)c1ccc(c2c1nsn2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C(C)(C)C)/C(=O)O,631,15.2,0.69,6.62,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.10.016,indoline,535,632
2024,CCCC1(CCC)c2ccc(cc2c2c1cccc2)N1C2CCCC2c2c1ccc(c2)c1ccc(s1)/C=C(\C(=O)O)/C#N,655,14,0.68,6.5,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.10.016,indoline,508,580
2028,CCCCCCn1cc(c2c1ccc(c2)OC)/C=C(\c1ccc(s1)C=C(C(=O)O)C#N)/C#N,520,4.5,0.63,1.48,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.electacta.2015.07.079,indoline,503,633
2029,OC(=O)CN1C(=S)S/C(=C\c2ccc3c(c2)N(c2ccc(cc2)C=C(c2ccccc2)c2ccccc2)C2C3CCC2)/C1=O,600,5.39,0.74,2.35,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c2ra20952g,indoline,,
2032,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)C=C(C(=O)O)C#N)c1ccc2c(c1)c1CCCc1n2CC,650,7.63,0.72,3.5,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.08.016,indole,472,
2033,CCCCCCc1cc(sc1c1cc(c(s1)C=C(C(=O)O)C#N)CCCCCC)c1ccc2c(c1)c1CCCc1n2c1ccccc1,802,6.89,0.75,3.6,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.08.016,indole,471,
2034,CCCCCCc1cc(sc1c1cc(c(s1)C=C(C(=O)O)C#N)CCCCCC)c1ccc2c(c1)c1CCCc1n2c1ccc(cc1)OC,936,8,0.72,3.9,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.08.016,indole,474,
2035,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)C=C(C(=O)O)C#N)c1ccc2c(c1)C1CCCC1N2CC,791,8.74,0.74,3.7,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.08.016,indoline,513,
2036,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)C=C(C(=O)O)C#N)c1ccc2c(c1)C1CCCC1N2c1ccccc1,930,7.82,0.66,3.4,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.08.016,indoline,498,
2037,CCCCCCc1cc(sc1c1cc(c(s1)C=C(C(=O)O)C#N)CCCCCC)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)OC,826,6.22,0.7,3,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2011.08.016,indoline,509,
2038,N#C/C(=C\c1ccc(o1)c1ccc(c2c1non2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,671,13.35,0.693,6.21,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c5ta01371b,indoline,551,
2040,CCCCCCc1cc(sc1/C=C(/C(=O)O)\C#N)c1ccc(c2c1non2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C,709,17.84,0.681,8.61,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c5ta01371b,indoline,552,
2047,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,623,11.25,0.63,4.42,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/am3001049,indoline,483,
2048,CCCCCCCCN1C(=O)c2c(C1=O)c(ccc2c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)c1ccc(s1)/C=C(/C(=O)O)\C#N,748,10.06,0.68,5.11,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/am3001049,indoline,442,
2049,COc1ccc(cc1)N1C2CCCC2c2c1ccc(c2)/C=C(/C(=O)O)\C#N,622,10,0.65,4.03,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.jphotochem.2003.12.018,indoline,483,
2050,CCCCCCCCn1nc2c(n1)c(ccc2c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C,791,15.79,0.67,8.38,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/am3001049,indoline,496,
2057,N#C/C(=C\c1ccc(s1)c1sc(c2c1OCCO2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,632,10.04,0.701,4.45,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.04.031,indoline,518,
2058,CCCCCCCCn1c2ccc(cc2c2c1c1c3ccccc3n(c1c1c(c3c2n(CCCCCCCC)c2c3cccc2)n(c2c1cccc2)CCCCCCCC)CCCCCCCC)c1ccc(s1)/C=C(/C(=O)O)\C#N,750,12.1,0.64,5.79,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2015.05.015,Indole,460,
2059,CCCCCCCCn1c2ccc(cc2c2c1c1c3ccccc3n(c1c1c(c3c2n(CCCCCCCC)c2c3cccc2)n(c2c1cccc2)CCCCCCCC)CCCCCCCC)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N,762,13,0.65,6.46,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2015.05.015,Indole,474,
2061,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)n1c2cc(sc2c2c1cc(s2)c1ccc2c(c1)C1CCCC1N2c1ccc2c(c1)C(CCC)(CCC)c1c2cccc1)/C=C(/C(=O)O)\C#N,732,13.1,0.7,6.71,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/am500575s,indoline,544,
2063,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)n1c2cc(sc2c2c1cc(s2)c1ccc2c(c1)C1CCCC1N2c1ccc2c(c1)C(CCC)(CCC)c1c2c2c(c3c1c1ccccc1C3(CCC)CCC)c1c(C2(CCC)CCC)cccc1)/C=C(/C(=O)O)\C#N,745,14,0.69,7.19,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/am500575s,indoline,553,
2065,CCCCCCN(c1ccc(cc1)n1c2cc(sc2c2c1cc(s2)c1ccc2c(c1)C1CCCC1N2c1ccc2c(c1)C(CCC)(CCC)c1c2cccc1)/C=C(/C(=O)O)\C#N)CCCCCC,720,13.8,0.68,6.76,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1021/am500575s,indoline,536,
2073,CCCCCCc1cc(sc1/C=C(\C(=O)O)/C#N)c1sc2c(c1)c1nn(nc1c1c2sc(c1)c1cc2c(s1)c1c(n2CC(CCCC)CC)cccc1)CC(CCCC)CC,656,12.65,0.7,5.82,I/I3,TiO2,AM 1.5G 100mW/cm2,10.1039/c6ta02275h,indoline,,
