,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,RuleOfThree,#ringatoms,#in34,#in56,#noncon,#nonHatm,Jm,SMILES,Electrolyte,Semiconductor,Solar simulator,Article DOI,Molecule keywords,Molecule spectrum absorption maxima,Molecule spectrum emission maxima,VOC,JSC,FF,PCE
1480,15.0,0.0,0.0,2.0,0.0,16.0,2.0,-2.0,759.862,13.295,1233.052,148.524,335.515,749.013,0.0,2320.442,2.0,9.0,0.076171,0.0103223,0.6874339,83.59,29.212,38.295,18.328,9.495,-13.495,-14.372,-6.547,0.418,-5.134,0.178,-3.528,8.127,1.599,2.0,2.023,1.0,49.848,0.0,0.0,166.471,9.0,2.0,2.0,39.0,0.0,39.0,0.0,58.0,7.20197050403416e-12,CCCCn1c(nc2c1c(ccc2c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1002/asia.201600766,triphenylamine,365.0,452.0,730.0,4.82,0.74,2.6
1481,13.0,0.0,0.0,1.0,0.0,14.0,0.0,-2.0,887.127,4.169,1432.218,329.971,133.674,926.143,42.43,2709.926,1.0,7.0,0.0064147,0.0048875,0.6563379,102.152,33.545,40.719,15.661,14.319,-17.685,-17.83,-9.702,135.478,-2.245,123.844,0.624,7.857,2.239,5.0,3.884,1.0,100.0,0.0,0.0,99.898,8.0,2.0,1.0,53.0,0.0,53.0,0.0,65.0,7.69643862282056e-12,CCCCCCCCn1nc2c(n1)c(c1ccc(s1)C(=O)O)c1c(c2c2ccc(s2)c2ccc(cc2)N(c2ccccc2)c2ccccc2)nc(c(n1)c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,triphenylamine,578.0,,610.0,10.5,0.68,4.4
1482,15.0,0.0,0.0,1.0,0.0,32.0,1.0,-2.0,1133.539,5.289,1894.44,1073.127,209.581,595.646,16.087,3663.137,1.0,11.5,0.0076379,0.0060704,0.606624,125.586,42.308,50.239,15.495,17.386,-22.161,-21.432,-8.93,25.825,-5.122,14.809,-0.211,7.759,1.569,4.0,4.735,1.0,100.0,0.0,0.0,146.427,10.0,2.0,1.0,43.0,0.0,43.0,0.0,83.0,4.8061566750739203e-17,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1ccc(s1)c1n(CC(CCCC)CC)c(=O)c2c1c(=O)n(c2c1ccc(cc1)c1ccc(cc1)C=C(C(=O)O)C#N)CC(CCCC)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c2cc35597c,triphenylamine,560.0,,680.0,15.6,0.73,7.67
1483,14.0,0.0,0.0,1.0,0.0,32.0,1.0,-2.0,889.228,5.97,1743.05,1093.293,158.527,491.23,0.0,3167.933,1.0,6.25,0.0112515,0.0035857,0.5984657,104.771,37.089,39.347,8.896,16.772,-21.723,-17.823,-8.564,78.739,-4.316,40.337,0.362,8.051,1.18,4.0,4.593,1.0,100.0,0.0,0.0,96.565,7.0,2.0,1.0,30.0,0.0,30.0,0.0,66.0,3.87188841765645e-16,CCCCCCOc1cc(OCCCCCC)cc(c1)c1ccc(cc1)N(c1ccc(cc1)c1cc(OCCCCCC)cc(c1)/C=C/CCCCC)c1ccc(cc1)C=C(C(=O)O)C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1039/c2cc35597c,triphenylamine,,,790.0,8.7,0.74,5.05
1484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCCC1=C2C(=C(C(=[N+]2[B-](n2c1c(C)c(c2C)c1ccc(o1)/C=C(/C(=O)O)\C#N)(F)F)C)c1ccc2c(c1)Oc1c(N2CCC)cccc1)C,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2017.02.017,"triphenylamine,bodipy",,,500.0,7.53,0.63,2.38
1486,12.0,0.0,0.0,1.0,0.0,4.0,1.0,-2.0,999.28,6.546,1240.421,432.936,163.77,618.741,24.973,2697.91,1.0,4.0,0.0158837,0.0032247,0.7555807,105.157,28.586,41.106,12.558,14.993,-18.007,-22.913,-6.63,70.221,-1.529,48.838,-1.974,7.912,1.751,10.0,5.004,1.0,100.0,0.0,0.0,77.8,4.0,2.0,2.0,63.0,0.0,63.0,3.0,76.0,1.04328046146589e-14,N#C/C(=C\c1ccc(s1)c1cc2c3c(c1)C(c1ccc(cc1)C)(c1ccc(cc1)C)c1c4N3c3c(C2(c2ccc(cc2)C)c2ccc(cc2)C)cccc3C(c4ccc1)(c1ccc(cc1)C)c1ccc(cc1)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.synthmet.2015.03.033,triphenylamine,488.0,,694.0,7.44,0.6970000000000001,3.59
1487,15.0,0.0,0.0,1.0,0.0,14.0,1.0,-2.0,1331.841,5.842,1780.039,951.708,163.788,608.389,56.155,3792.066,1.0,4.0,0.0090016,0.0022471,0.6606721,142.425,40.536,53.546,11.592,22.195,-26.643,-30.55,-8.117,70.194,-2.644,72.341,-1.051,7.832,1.778,12.0,7.713,1.0,100.0,0.0,0.0,77.811,4.0,2.0,2.0,73.0,0.0,73.0,3.0,98.0,2.69461808909865e-22,CCCCCCc1ccc(s1)c1cc2c3c(c1)C(c1ccc(cc1)C)(c1ccc(cc1)C)c1c4N3c3c(C2(c2ccc(cc2)C)c2ccc(cc2)C)cc(cc3C(c4cc(c1)c1ccc(s1)/C=C(/C(=O)O)\C#N)(c1ccc(cc1)C)c1ccc(cc1)C)c1ccc(s1)CCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.synthmet.2015.03.033,triphenylamine,496.0,,704.0,8.61,0.7170000000000001,4.35
1488,15.0,0.0,0.0,1.0,0.0,14.0,1.0,-2.0,1331.841,5.133,1619.793,785.523,163.789,579.121,91.361,3656.819,1.0,4.0,0.0072057,0.0024695,0.7086652,136.733,37.471,52.159,11.02,21.423,-23.782,-30.55,-7.2,70.192,-2.23,112.78,-1.154,7.877,1.771,12.0,7.33,1.0,100.0,0.0,0.0,78.074,4.0,2.0,2.0,73.0,0.0,73.0,3.0,98.0,1.5429509512312e-19,CCCCCCc1ccsc1c1cc2c3c(c1)C(c1ccc(cc1)C)(c1ccc(cc1)C)c1c4N3c3c(C2(c2ccc(cc2)C)c2ccc(cc2)C)cc(cc3C(c4cc(c1)c1ccc(s1)/C=C(/C(=O)O)\C#N)(c1ccc(cc1)C)c1ccc(cc1)C)c1sccc1CCCCCC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.synthmet.2015.03.033,triphenylamine,499.0,,704.0,7.69,0.701,3.79
1491,13.0,0.0,0.0,1.0,0.0,15.0,0.0,-2.0,881.105,4.016,1443.119,332.771,129.0,960.571,20.777,2738.928,1.0,7.0,0.0058888,0.0048506,0.6560195,103.0,33.872,40.908,15.662,14.497,-17.631,-17.764,-9.871,150.036,-2.288,105.237,0.927,7.846,2.178,4.0,3.924,1.0,100.0,0.0,0.0,97.839,8.0,2.0,1.0,54.0,0.0,54.0,0.0,66.0,1.7421389830276297e-11,CCCCCCCCn1nc2c(n1)c(c1ccc(cc1)C(=O)O)c1c(c2c2ccc(s2)c2ccc(cc2)N(c2ccccc2)c2ccccc2)nc(c(n1)c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,triphenylamine,595.0,,590.0,10.1,0.71,4.2
1492,13.0,0.0,0.0,1.0,0.0,5.0,1.0,-2.0,993.258,5.0,1275.141,444.281,163.806,667.054,0.0,2743.913,1.0,4.0,0.009112,0.0031369,0.7433389,106.817,29.387,41.443,12.742,15.251,-18.385,-22.846,-7.059,70.165,-1.714,35.611,-1.709,7.853,1.369,9.0,5.091,1.0,100.0,0.0,0.0,78.154,4.0,2.0,2.0,64.0,0.0,64.0,3.0,77.0,8.012962172650311e-15,N#C/C(=C\c1ccc(cc1)c1cc2c3c(c1)C(c1ccc(cc1)C)(c1ccc(cc1)C)c1c4N3c3c(C2(c2ccc(cc2)C)c2ccc(cc2)C)cccc3C(c4ccc1)(c1ccc(cc1)C)c1ccc(cc1)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tetlet.2015.01.156,triphenylamine,426.0,,736.0,5.81,0.706,3.01
1493,11.0,0.0,0.0,1.0,0.0,4.0,1.0,-2.0,983.219,6.509,1233.225,428.657,162.313,642.254,0.0,2684.139,1.0,4.5,0.0157829,0.003649,0.7574012,104.83,28.42,41.174,13.175,14.621,-17.543,-22.354,-6.713,72.491,-1.564,36.888,-1.864,7.91,1.503,10.0,4.849,1.0,100.0,0.0,0.0,85.064,5.0,2.0,2.0,63.0,0.0,63.0,3.0,76.0,3.85174541363557e-14,N#C/C(=C\c1ccc(o1)c1cc2c3c(c1)C(c1ccc(cc1)C)(c1ccc(cc1)C)c1c4N3c3c(C2(c2ccc(cc2)C)c2ccc(cc2)C)cccc3C(c4ccc1)(c1ccc(cc1)C)c1ccc(cc1)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.tetlet.2015.01.156,triphenylamine,461.0,,725.0,7.54,0.698,3.81
1495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCCCC1(CCCCCC)c2cc(ccc2c2c1c1c3ccc(cc3C(c1c1c2C(CCCCCC)(CCCCCC)c2c1ccc(c2)c1ccc(s1)/C=C(/C(=O)O)\C#N)(CCCCCC)CCCCCC)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.cclet.2015.03.008,"triphenylamine,truxene",438.0,,685.0,4.68,0.7,2.24
1496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCCCC1(CCCCCC)c2cc(ccc2c2c1c1c3ccc(cc3C(c1c1c2C(CCCCCC)(CCCCCC)c2c1ccc(c2)c1ccc(s1)/C=C(/C(=O)O)\C#N)(CCCCCC)CCCCCC)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.cclet.2015.03.008,"triphenylamine,truxene",440.0,,729.0,5.09,0.711,2.64
1497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCCCC1(CCCCCC)c2cc(ccc2c2c1c1c3ccc(cc3C(c1c1c2C(CCCCCC)(CCCCCC)c2c1ccc(c2)c1ccc(cc1)N(c1ccccc1)c1ccccc1)(CCCCCC)CCCCCC)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(s1)/C=c\1/sc(=S)n(o1)CC(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.cclet.2015.03.008,"triphenylamine,truxene",480.0,,580.0,3.15,0.632,1.15
1499,7.0,0.0,1.0,1.0,0.0,9.0,1.0,-2.0,620.706,6.463,1018.978,236.256,180.372,602.351,0.0,1902.172,2.0,7.5,0.021962,0.0104091,0.728618,69.944,22.472,31.351,15.827,7.887,-11.372,-11.751,-6.988,48.869,-2.244,24.087,-3.92,8.143,1.286,5.0,1.672,1.0,77.439,0.0,0.0,113.619,8.0,2.0,1.0,35.0,0.0,35.0,2.0,47.0,3.16656702463476e-10,COc1ccc(cc1)C1N=C(NC1c1ccc(cc1)OC)c1ccc(cc1)N(c1ccc(cc1)C=C(C(=O)O)C#N)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.12.024,"imidazole, triphenylamine",405.0,,630.0,8.6,0.75,4.11
1500,10.0,0.0,1.0,1.0,0.0,7.0,1.0,-2.0,724.893,7.656,1147.636,51.694,176.248,837.74,81.955,2154.541,2.0,6.0,0.0272058,0.0073937,0.70296,83.576,27.434,36.127,16.702,10.747,-14.977,-15.127,-8.526,53.474,-2.035,74.647,-3.207,8.157,1.263,5.0,2.76,1.0,94.885,0.0,0.0,97.171,6.0,2.0,1.0,45.0,0.0,45.0,2.0,53.0,4.74546640416511e-13,N#CC(=Cc1ccc(cc1)N(c1ccccc1)c1ccc(cc1)C1=NC(C(N1)c1ccc(cc1)c1cccs1)c1ccc(cc1)c1cccs1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.12.024,"imidazole, triphenylamine",411.0,,510.0,5.33,0.55,1.51
1501,9.0,0.0,0.0,1.0,0.0,9.0,1.0,-2.0,608.738,4.919,1044.189,142.515,158.289,743.384,0.0,1931.762,1.0,4.0,0.0125252,0.0038307,0.7183811,72.476,23.519,28.822,11.785,10.111,-13.426,-13.253,-7.827,79.148,-2.024,40.563,-0.954,7.862,1.29,1.0,2.594,1.0,94.207,0.0,0.0,75.173,4.0,2.0,1.0,37.0,0.0,37.0,1.0,47.0,2.5360645222875902e-09,N#C/C(=C/c1ccc(cc1)c1ccc(cc1)N(c1ccc2c(c1)C(C)(C)c1c2cccc1)c1ccc(cc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.cclet.2016.06.042,triphenylamine,408.0,357.0,640.0,4.96,0.72,2.28
1502,8.0,0.0,0.0,1.0,0.0,8.0,1.0,-2.0,614.76,6.484,1030.105,140.377,159.984,696.505,33.239,1901.075,1.0,4.0,0.0221183,0.0038831,0.7204704,71.442,23.119,28.726,11.676,9.973,-13.472,-13.32,-7.569,76.273,-1.892,59.271,-1.246,7.929,1.699,2.0,2.55,1.0,93.113,0.0,0.0,75.352,4.0,2.0,1.0,36.0,0.0,36.0,1.0,46.0,1.1749388341128901e-09,N#C/C(=C/c1ccc(s1)c1ccc(cc1)N(c1ccc2c(c1)C(C)(C)c1c2cccc1)c1ccc(cc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.cclet.2016.06.042,triphenylamine,430.0,358.0,680.0,9.99,0.71,4.83
1503,8.0,0.0,0.0,1.0,0.0,8.0,1.0,-2.0,598.7,6.113,1018.477,141.883,160.106,716.488,0.0,1876.06,1.0,4.5,0.0199214,0.0044184,0.7222901,70.632,22.767,28.554,12.265,9.486,-12.899,-12.771,-7.635,76.071,-1.965,38.861,-1.178,7.928,1.515,2.0,2.366,1.0,90.24,0.0,0.0,82.696,5.0,2.0,1.0,36.0,0.0,36.0,1.0,46.0,5.01432402331536e-09,N#C/C(=C/c1ccc(o1)c1ccc(cc1)N(c1ccc2c(c1)C(C)(C)c1c2cccc1)c1ccc(cc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.cclet.2016.06.042,triphenylamine,436.0,346.0,750.0,11.36,0.68,5.81
1504,10.0,0.0,0.0,1.0,0.0,13.0,1.0,-2.0,794.04,9.14,1220.642,297.129,122.869,723.271,77.372,2371.361,1.0,4.0,0.0352251,0.003277,0.7045447,87.308,27.877,34.441,10.977,13.471,-16.401,-17.451,-7.955,171.527,-1.68,248.336,0.012,7.926,1.667,5.0,3.676,1.0,100.0,0.0,0.0,75.639,5.0,2.0,1.0,42.0,0.0,42.0,1.0,58.0,3.2439061267020494e-11,CCCCC1(CCCC)c2cc(ccc2c2c1cccc2)n1c2cc(sc2c2c1cc(s2)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C=C(\C(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2015.07.019,triphenylamine,495.0,,708.2,12.03,0.65,5.52
1505,13.0,0.0,0.0,1.0,0.0,19.0,1.0,-2.0,994.363,9.696,1460.704,507.208,160.019,723.043,70.434,2992.688,1.0,4.0,0.0314125,0.0027384,0.6875597,108.319,33.846,41.843,10.48,17.217,-19.889,-22.035,-8.228,76.215,-2.665,94.677,-0.097,7.85,1.54,5.0,5.202,1.0,100.0,0.0,0.0,78.156,5.0,2.0,1.0,49.0,0.0,49.0,2.0,73.0,1.02577698519104e-14,CCCCC1(CCCC)c2cc(ccc2c2c1cc(cc2)N(c1ccccc1)c1ccccc1)c1sc2c(c1)n(c1c2sc(c1)/C=C(\C(=O)O)/C#N)c1ccc2c(c1)C(CCCC)(CCCC)c1c2cccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2015.07.019,triphenylamine,483.0,,738.1,14.01,0.66,6.81
1513,14.0,0.0,0.0,1.0,0.0,22.0,0.0,-2.0,1173.488,4.07,1801.291,611.463,140.374,903.112,146.342,3533.524,1.0,5.75,0.0046878,0.0031922,0.6228544,129.756,42.014,49.874,13.479,20.549,-24.315,-24.957,-10.134,117.039,-2.816,392.124,1.187,7.768,2.619,7.0,6.196,1.0,100.0,62.887,0.0,87.693,7.0,2.0,2.0,62.0,0.0,62.0,0.0,86.0,8.74450515906225e-18,CCCCCCCCOc1c(/C=C/c2ccc(cc2)N(c2ccc(cc2)C)c2ccc(cc2)C)cc(cc1/C=C/c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C)c1ccc(s1)c1c(F)c(F)c(c2c1nsn2)c1ccc(cc1)C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2017.06.027,triphenylamine,399.0,543.0,700.0,10.13,0.71,5.04
1507,15.0,0.0,0.0,1.0,0.0,18.0,1.0,-2.0,856.055,8.81,1372.12,339.61,179.987,826.538,25.986,2639.811,1.0,8.5,0.0294026,0.0061948,0.6732165,95.827,31.865,39.629,15.743,12.69,-16.169,-17.225,-8.954,49.282,-3.105,33.735,-0.197,7.881,2.307,4.0,3.166,1.0,100.0,0.0,0.0,122.345,9.0,2.0,1.0,48.0,0.0,48.0,0.0,64.0,3.6888554218100496e-11,CCCCCCCCn1nc2c(n1)c(c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1c(c2c2ccc(s2)/C=C(/C(=O)O)\C#N)nc(c(n1)c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,triphenylamine,520.0,,640.0,6.5,0.52,2.2
1508,15.0,0.0,0.0,1.0,0.0,19.0,1.0,-2.0,850.033,5.508,1393.218,344.824,164.662,883.732,0.0,2681.154,1.0,8.5,0.0113141,0.006101,0.6699267,97.386,32.447,39.765,15.849,13.029,-16.283,-17.159,-9.28,68.867,-3.028,34.899,0.383,7.828,2.089,3.0,3.24,1.0,100.0,0.0,0.0,121.118,9.0,2.0,1.0,49.0,0.0,49.0,0.0,65.0,1.07002941593762e-10,CCCCCCCCn1nc2c(n1)c(c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1c(c2c2ccc(cc2)C=C(C(=O)O)C#N)nc(c(n1)c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,triphenylamine,558.0,,600.0,7.9,0.72,3.4
1509,13.0,0.0,0.0,1.0,0.0,15.0,0.0,-2.0,805.008,4.359,1319.91,327.438,127.272,839.121,26.079,2513.429,1.0,7.0,0.0075611,0.0053034,0.677327,92.816,30.339,37.311,14.529,12.936,-15.365,-15.806,-8.947,155.805,-2.126,117.199,0.531,7.826,2.172,4.0,3.289,1.0,100.0,0.0,0.0,98.783,8.0,2.0,1.0,48.0,0.0,48.0,0.0,60.0,1.18113641205057e-09,CCCCCCCCn1nc2c(n1)c(c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1c(c2c2ccc(s2)C(=O)O)nc(c(n1)c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,triphenylamine,511.0,,640.0,7.6,0.68,3.3
1510,14.0,0.0,0.0,1.0,0.0,16.0,0.0,-2.0,798.985,3.763,1343.213,331.997,129.382,881.834,0.0,2547.134,1.0,7.0,0.0055585,0.0052114,0.6715136,93.93,30.946,37.548,14.66,13.088,-15.52,-15.74,-9.245,148.79,-2.314,80.249,0.739,7.828,2.093,3.0,3.341,1.0,100.0,0.0,0.0,100.075,8.0,2.0,1.0,49.0,0.0,49.0,0.0,61.0,1.3204506324657e-09,CCCCCCCCn1nc2c(n1)c(c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1c(c2c2ccc(cc2)C(=O)O)nc(c(n1)c1ccccc1)c1ccccc1,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1002/chem.201504277,triphenylamine,714.0,,440.0,1.2,0.54,0.3
1511,7.0,0.0,0.0,1.0,0.0,7.0,1.0,-2.0,562.657,6.42,904.788,129.108,163.802,552.784,59.094,1634.265,1.0,5.5,0.0252207,0.0060788,0.7415943,60.034,19.555,25.579,12.13,7.503,-10.807,-11.293,-6.542,70.173,-1.699,75.05,-1.919,7.936,1.833,5.0,1.512,1.0,78.004,0.0,0.0,91.75,6.0,2.0,1.0,32.0,0.0,32.0,2.0,40.0,1.05699450791516e-07,N#C/C(=C\c1ccc(s1)c1sc(c2c1OCCO2)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2013.04.031,triphenylamine,509.0,,633.0,11.19,0.688,4.88
1516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCC(Cn1c(c2ccc(s2)c2cc(/C=C/c3ccc(cc3)N(c3ccc(cc3)C)c3ccc(cc3)C)c(c(c2)/C=C/c2ccc(cc2)N(c2ccc(cc2)C)c2ccc(cc2)C)OCCCCCCCC)c2c(c1=O)c(n(c2=O)CC(CCCC)CC)c1ccc(s1)c1ccc(cc1)C(=O)O)CC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2017.06.027,triphenylamine,610.0,642.0,580.0,14.12,0.6,4.9
1519,8.0,0.0,0.0,1.0,0.0,9.0,1.0,-2.0,610.686,5.543,1019.757,189.366,214.933,583.787,31.672,1847.632,1.0,7.5,0.0166273,0.0073547,0.7140773,67.584,22.309,29.175,14.484,7.555,-11.621,-11.577,-7.135,22.977,-2.711,15.887,-2.56,7.936,1.907,5.0,1.566,1.0,69.632,0.0,0.0,123.465,8.0,2.0,2.0,32.0,0.0,32.0,0.0,45.0,4.0241110372799706e-09,COC(=O)c1c(C)nc2n1cc(cc2c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(s1)/C=C(\C(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2017.05.058,triphenylamine,,,625.0,2.59,0.53,0.86
1522,8.0,0.0,0.0,1.0,0.0,8.0,1.0,-2.0,552.649,3.032,944.082,111.108,170.916,629.098,32.959,1699.091,1.0,5.5,0.0054112,0.0058258,0.7294015,62.715,20.713,26.186,12.562,7.855,-11.25,-11.214,-7.103,60.076,-1.98,45.631,-1.685,7.88,1.921,5.0,1.646,1.0,78.858,0.0,0.0,89.661,6.0,2.0,1.0,32.0,0.0,32.0,0.0,41.0,6.41817290773689e-08,N#C/C(=C/c1ccc(s1)c1cn2cc(nc2c(c1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C)/C(=O)O,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2017.05.058,triphenylamine,,,532.0,2.31,0.43,0.53
1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCCCC1(CCCCCC)c2cc(ccc2c2c1cc(cc2)c1sc2c(c1)n(c1c2sc(c1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C)c1sc2c(c1)n(c1c2sc(c1)/C=C(\C(=O)O)/C#N)c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2013.04.046,"fluorene, triphenylamine",516.0,,664.0,10.79,0.691,4.95
1524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCCCC1(CCCCCC)c2cc(ccc2c2c1c1c3ccc(cc3C(c1c1c2C(CCCCCC)(CCCCCC)c2c1ccc(c2)c1ccc(s1)/C=C(/C(=O)O)\C#C)(CCCCCC)CCCCCC)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)OC,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1021/jp3113182,"truxene,triphenylamine",474.0,571.0,590.0,9.69,0.63,3.62
1534,3.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,451.529,5.179,813.289,16.588,59.131,737.57,0.0,1453.056,0.0,5.0,0.0184611,0.0,0.7628541,55.188,17.579,21.649,10.697,6.794,-8.034,-8.201,-8.887,2723.691,-0.476,1461.181,0.565,8.066,1.41,5.0,1.244,1.0,100.0,0.0,0.0,48.264,5.0,1.0,1.0,31.0,0.0,31.0,0.0,35.0,0.0153271652004153,c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)/C=N/N=C1c2cccnc2c2c1cccn2,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.dyepig.2016.06.048,triphenylamine,,,220.0,8.6,0.307,0.58
1535,3.0,0.0,0.0,1.0,0.0,10.0,1.0,-2.0,550.732,8.708,860.744,300.87,125.252,342.235,92.386,1637.614,1.0,3.5,0.0463082,0.0040663,0.7806067,56.231,17.698,23.215,7.709,8.557,-10.475,-11.469,-4.907,162.83,-1.183,283.698,-1.662,8.425,1.65,2.0,1.842,1.0,90.717,0.0,0.0,73.515,4.0,2.0,1.0,24.0,0.0,24.0,1.0,39.0,4.0130412036802e-07,CCCCC1(CCCC)c2cc(ccc2c2c1cccc2)n1c2cc(sc2c2c1ccs2)/C=C(\C(=O)O)/C#N,Iodide_Triiodide,TiO2,AM 1.5G 100mW/cm2,10.1016/j.orgel.2015.07.019,fluorene,431.0,,497.3,2.46,0.37,0.46
