VOC,JSC,FF,PCE,Electrolyte,Active area,Co-adsorbent,Co-sensitizer,Semiconductor,Dye loading,Exposure time,Solar simulator,Performance comment,Article author,Article title,Article journal,Article volume,Article DOI,Article pages,Article issue nr,Article EID,Article year,Article year,Article electronic id,Article keywords,Molecule SMILE,Molecule keywords,Molecule spectrum absorption maxima,Molecule spectrum emission maxima,Molecule spectrum solvent
700,8.62,0.768,5.31,"0.6 M DMPImI, 0.05 M I2, 0.1 M LiI, 0.8 M 4-tert-butylpyridine in acetonitrile",0.16,CDCA 30mM,-,TiO2 5.3 um thickness,-,-,AM 1.5G 100mW/cm2,-,Kimin Lim and Kihyung Song and Youngjin Kang and Jaejung Ko,"Organic sensitizers possessing carbazole donor and indeno[1,2-b] thiophene spacer for efficient dye sensitized solar cells",Dyes and Pigments,119,10.1016/j.dyepig.2015.03.013,41--48,,,01/01/2015,Lim_2015,,,CCCCCCOc1ccc(cc1)c1ccc2c(c1)c1cc(ccc1n2c1ccc(cc1)c1ccc(s1)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(cc1)OCCCCCC,carbazole,427,570,ethanol
600,9.06,0.7377,6.25,"0.22 M [Co(II) (bpy)3] (B(CN)4)2, 0.05 M [Co(III) (bpy)3](B(CN)4)3, 0.1 M LiClO4, and 0.8 M 4-tert-butylpyridine in acetonitrile",0.16,-,-,TiO2 5.3 um thickness,-,-,AM 1.5G 100mW/cm2,-,Kimin Lim and Kihyung Song and Youngjin Kang and Jaejung Ko,"Organic sensitizers possessing carbazole donor and indeno[1,2-b] thiophene spacer for efficient dye sensitized solar cells",Dyes and Pigments,119,10.1016/j.dyepig.2015.03.013,41--48,,,01/01/2015,Lim_2015,,,CCCCCCOc1ccc(cc1)c1ccc2c(c1)c1cc(ccc1n2c1ccc(cc1)c1ccc(s1)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(cc1)OCCCCCC,carbazole,427,570,ethanol
634,8.9,0.7691,5.41,"0.6 M DMPImI, 0.05 M I2, 0.1 M LiI, 0.8 M 4-tert-butylpyridine in acetonitrile",0.16,-,-,TiO2 5.3 um thickness,-,-,AM 1.5G 100mW/cm2,-,Kimin Lim and Kihyung Song and Youngjin Kang and Jaejung Ko,"Organic sensitizers possessing carbazole donor and indeno[1,2-b] thiophene spacer for efficient dye sensitized solar cells",Dyes and Pigments,119,10.1016/j.dyepig.2015.03.013,41--48,,,01/01/2015,Lim_2015,,,CCCCCCOc1ccc(cc1)c1ccc2c(c1)c1cc(ccc1n2c1ccc2c(c1)C(C)(C)c1c2sc(c1)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(cc1)OCCCCCC,carbazole,438,570,ethanol
601,9.33,0.7358,6.38,"0.22 M [Co(II) (bpy)3] (B(CN)4)2, 0.05 M [Co(III) (bpy)3](B(CN)4)3, 0.1 M LiClO4, and 0.8 M 4-tert-butylpyridine in acetonitrile",0.16,-,-,TiO2 5.3 um thickness,-,-,AM 1.5G 100mW/cm2,-,Kimin Lim and Kihyung Song and Youngjin Kang and Jaejung Ko,"Organic sensitizers possessing carbazole donor and indeno[1,2-b] thiophene spacer for efficient dye sensitized solar cells",Dyes and Pigments,119,10.1016/j.dyepig.2015.03.013,41--48,,,01/01/2015,Lim_2015,,,CCCCCCOc1ccc(cc1)c1ccc2c(c1)c1cc(ccc1n2c1ccc2c(c1)C(C)(C)c1c2sc(c1)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(cc1)OCCCCCC,carbazole,438,570,ethanol
740,9.16,0.7768,5.88,"0.6 M DMPImI, 0.05 M I2, 0.1 M LiI, 0.8 M 4-tert-butylpyridine in acetonitrile",0.16,-,-,TiO2 5.3 um thickness,-,-,AM 1.5G 100mW/cm2,-,Kimin Lim and Kihyung Song and Youngjin Kang and Jaejung Ko,"Organic sensitizers possessing carbazole donor and indeno[1,2-b] thiophene spacer for efficient dye sensitized solar cells",Dyes and Pigments,119,10.1016/j.dyepig.2015.03.013,41--48,,,01/01/2015,Lim_2015,,,CCCCCCOc1cc(OCCCCCC)ccc1c1ccc2c(c1)c1cc(ccc1n2c1ccc2c(c1)C(C)(C)c1c2sc(c1)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(cc1OCCCCCC)OCCCCCC,carbazole,441,620,ethanol
730,9.85,0.7217,6.66,"0.22 M [Co(II) (bpy)3] (B(CN)4)2, 0.05 M [Co(III) (bpy)3](B(CN)4)3, 0.1 M LiClO4, and 0.8 M 4-tert-butylpyridine in acetonitrile",0.16,-,-,TiO2 5.3 um thickness,-,-,AM 1.5G 100mW/cm2,-,Kimin Lim and Kihyung Song and Youngjin Kang and Jaejung Ko,"Organic sensitizers possessing carbazole donor and indeno[1,2-b] thiophene spacer for efficient dye sensitized solar cells",Dyes and Pigments,119,10.1016/j.dyepig.2015.03.013,41--48,,,01/01/2015,Lim_2015,,,CCCCCCOc1cc(OCCCCCC)ccc1c1ccc2c(c1)c1cc(ccc1n2c1ccc2c(c1)C(C)(C)c1c2sc(c1)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(cc1OCCCCCC)OCCCCCC,carbazole,441,620,ethanol
579,7.61,0.732,3.2,"0.6 M dimethylpropyl-imidazolium iodide (DMPII), 0.05 M I2, 0.5 M TBP and 0.1 M LiI in acetonitrile",0.25,-,-,TiO2 film 20 um thick,-,20 hours,"AM 1.5G, 100mW/cm2",-,K.S.V. Gupta and Thogiti Suresh and Surya Prakash Singh and Ashraful Islam and Liyuan Han and Malapaka Chandrasekharam,Carbazole based A-$\uppi$-D-$\uppi$-A dyes with double electron acceptor for dye-sensitized solar cell,Organic Electronics,15,10.1016/j.orgel.2013.11.020,266--275,1,,01/01/2014,Gupta_2014,,,CCCCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(o1)/C=C(\C(=O)O)/C#N)c1ccc(o1)C=C(C(=O)O)C#N,carbazole,427,486,DMF
584,8.9,0.74,3.8,"0.6 M dimethylpropyl-imidazolium iodide (DMPII), 0.05 M I2, 0.5 M TBP and 0.1 M LiI in acetonitrile",0.25,-,-,TiO2 film 20 um thick,-,20 hours,"AM 1.5G, 100mW/cm2",-,K.S.V. Gupta and Thogiti Suresh and Surya Prakash Singh and Ashraful Islam and Liyuan Han and Malapaka Chandrasekharam,Carbazole based A-$\uppi$-D-$\uppi$-A dyes with double electron acceptor for dye-sensitized solar cell,Organic Electronics,15,10.1016/j.orgel.2013.11.020,266--275,1,,01/01/2014,Gupta_2014,,,CCCCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)/C=C(\C(=O)O)/C#N)c1ccc(s1)C=C(C(=O)O)C#N,carbazole,415,502,DMF
699,6.36,0.757,3.4,"0.6 M dimethylpropyl-imidazolium iodide (DMPII), 0.05 M I2, 0.5 M TBP and 0.1 M LiI in acetonitrile",0.25,-,-,TiO2 film 20 um thick,-,20 hours,"AM 1.5G, 100mW/cm2",-,K.S.V. Gupta and Thogiti Suresh and Surya Prakash Singh and Ashraful Islam and Liyuan Han and Malapaka Chandrasekharam,Carbazole based A-$\uppi$-D-$\uppi$-A dyes with double electron acceptor for dye-sensitized solar cell,Organic Electronics,15,10.1016/j.orgel.2013.11.020,266--275,1,,01/01/2014,Gupta_2014,,,CCCCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(cc1)/C=C(\C(=O)O)/C#N)c1ccc(cc1)C=C(C(=O)O)C#N,carbazole,362,494,DMF
720,6.8,0.67,3.2,"0.6M BMIMI, 0.03M Iodine and 0.5M 4-tert-butyl pyridine, 0.1M GuSCN in 3-methoxy propeonitrile",0.18,-,-,TiO2 film 12 um thick,-,-,"AM 1.5G, 100 mw/cm2",-,Mohammad Adil Afroz and Keval K. Sonigara and Telugu Bhim Raju and Saurabh S. Soni and Parameswar Krishnan Iyer,Effect of fluorine substitution and position on phenylene spacer in carbazole based organic sensitizers for dye sensitized solar cells,Phys. Chem. Chem. Phys.,,10.1039/c7cp05226j,,,,01/01/2017,Adil_Afroz_2017,,,CCCCCCn1c2ccc(cc2c2c1cccc2)c1ccc(cc1)C=C(C(=O)O)C#N,carbazole,380,,chloroform
750,8.3,0.64,4,"0.6M BMIMI, 0.03M Iodine and 0.5M 4-tert-butyl pyridine, 0.1M GuSCN in 3-methoxy propeonitrile",0.18,-,-,TiO2 film 12 um thick,-,-,"AM 1.5G, 100 mw/cm2",-,Mohammad Adil Afroz and Keval K. Sonigara and Telugu Bhim Raju and Saurabh S. Soni and Parameswar Krishnan Iyer,Effect of fluorine substitution and position on phenylene spacer in carbazole based organic sensitizers for dye sensitized solar cells,Phys. Chem. Chem. Phys.,,10.1039/c7cp05226j,,,,01/01/2017,Adil_Afroz_2017,,,CCCCCCn1c2ccc(cc2c2c1cccc2)c1ccc(c(c1)F)C=C(C(=O)O)C#N,carbazole,396,,chloroform
690,6.4,0.59,2.7,"0.6M BMIMI, 0.03M Iodine and 0.5M 4-tert-butyl pyridine, 0.1M GuSCN in 3-methoxy propeonitrile",0.18,-,-,TiO2 film 12 um thick,-,-,"AM 1.5G, 100 mw/cm2",-,Mohammad Adil Afroz and Keval K. Sonigara and Telugu Bhim Raju and Saurabh S. Soni and Parameswar Krishnan Iyer,Effect of fluorine substitution and position on phenylene spacer in carbazole based organic sensitizers for dye sensitized solar cells,Phys. Chem. Chem. Phys.,,10.1039/c7cp05226j,,,,01/01/2017,Adil_Afroz_2017,,,CCCCCCn1c2ccc(cc2c2c1cccc2)c1ccc(cc1F)C=C(C(=O)O)C#N,carbazole,400,,chloroform
730,7.3,0.63,3.5,"0.6M BMIMI, 0.03M Iodine and 0.5M 4-tert-butyl pyridine, 0.1M GuSCN in 3-methoxy propeonitrile",0.18,-,-,TiO2 film 12 um thick,-,-,"AM 1.5G, 100 mw/cm2",-,Mohammad Adil Afroz and Keval K. Sonigara and Telugu Bhim Raju and Saurabh S. Soni and Parameswar Krishnan Iyer,Effect of fluorine substitution and position on phenylene spacer in carbazole based organic sensitizers for dye sensitized solar cells,Phys. Chem. Chem. Phys.,,10.1039/c7cp05226j,,,,01/01/2017,Adil_Afroz_2017,,,CCCCCCn1c2ccc(cc2c2c1cccc2)c1ccc(c(c1F)F)C=C(C(=O)O)C#N,carbazole,402,,chloroform
520,4.48,0.61,1.44,"0.5 M LiI, 0.05 M I2 , and 0.1 M 4-tert-butylpyridine in acetonitrile",-,-,-,TiO2 film,-,-,"AM 1.5G, 100mW/cm2",-,A. S. Beni and M. Zarandi and A. R. Madram and Y. Bayat and A. N. Chermahini and R. Ghahary,Molecular Design of Carbazole-based Dyes and the Influence of Alkyl Substituent on the Performance of Dye-Sensitized Solar Cells,Molecular Crystals and Liquid Crystals,629,10.1080/15421406.2015.1106895,29--43,1,,01/01/2016,Beni_2016,,,CCCCn1c2ccc(cc2c2c1ccc(c2)C=C1SC(=O)NC1=O)C=C1SC(=O)NC1=O,carbazole,388,,THF
470,1.08,0.65,0.33,"0.5 M LiI, 0.05 M I2 , and 0.1 M 4-tert-butylpyridine in acetonitrile",-,-,-,TiO2 film,-,-,"AM 1.5G, 100mW/cm2",-,A. S. Beni and M. Zarandi and A. R. Madram and Y. Bayat and A. N. Chermahini and R. Ghahary,Molecular Design of Carbazole-based Dyes and the Influence of Alkyl Substituent on the Performance of Dye-Sensitized Solar Cells,Molecular Crystals and Liquid Crystals,629,10.1080/15421406.2015.1106895,29--43,1,,01/01/2016,Beni_2016,,,CCCCn1c2ccc(cc2c2c1ccc(c2)C=C1C(=O)NC(=O)NC1=O)C=C1C(=O)NC(=O)NC1=O,carbazole,477,,THF
560,3.11,0.72,1.26,"0.5 M LiI, 0.05 M I2 , and 0.1 M 4-tert-butylpyridine in acetonitrile",-,-,-,TiO2 film,-,-,"AM 1.5G, 100mW/cm2",-,A. S. Beni and M. Zarandi and A. R. Madram and Y. Bayat and A. N. Chermahini and R. Ghahary,Molecular Design of Carbazole-based Dyes and the Influence of Alkyl Substituent on the Performance of Dye-Sensitized Solar Cells,Molecular Crystals and Liquid Crystals,629,10.1080/15421406.2015.1106895,29--43,1,,01/01/2016,Beni_2016,,,CCCCn1c2ccc(cc2c2c1cccc2)C=C1C(=O)NC(=O)NC1=O,carbazole,427,,THF
550,3.87,0.68,1.47,"0.5 M LiI, 0.05 M I2 , and 0.1 M 4-tert-butylpyridine in acetonitrile",-,-,-,TiO2 film,-,-,"AM 1.5G, 100mW/cm2",-,A. S. Beni and M. Zarandi and A. R. Madram and Y. Bayat and A. N. Chermahini and R. Ghahary,Molecular Design of Carbazole-based Dyes and the Influence of Alkyl Substituent on the Performance of Dye-Sensitized Solar Cells,Molecular Crystals and Liquid Crystals,629,10.1080/15421406.2015.1106895,29--43,1,,01/01/2016,Beni_2016,,,CCCCCCn1c2ccc(cc2c2c1cccc2)C=C1C(=O)NC(=O)NC1=O,carbazole,427,,THF
724,17.6,0.66,8.44,"0.1 M LiI, 0.6 M DMPII, 0.05 M I2, and 0.5 M TBP in 3-methoxypropionitrile (MPN)/ACN (volume ratio of 1:1)",0.16,-,-,TiO2 14 um thickness,-,-,AM 1.5G 100mW/cm2,-,A. Venkateswararao and K. R. Justin Thomas and Chuan-Pei Lee and Chun-Ting Li and Kuo-Chuan Ho,"Organic Dyes Containing Carbazole as Donor and $\uppi$-Linker: Optical, Electrochemical, and Photovoltaic Properties",{ACS} Applied Materials {\&} Interfaces,6,10.1021/am404948w,2528--2539,4,,01/01/2014,Venkateswararao_2014,,,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,"N719, Ruthenium",,,-
750,16.29,0.64,7.84,"0.6 M 3-hexyl-1,2-dimethyl imidazolium iodide, 0.04 M iodine, 0.025 M LiI, 0.05 M guanidium thiocyanate, and 0.28 M tert-butylpyridine in acetonitrile",0.18,-,-,TiO2 13um thickness,-,-,AM 1.5 G,-,Duckhyun Kim and Jae Kwan Lee and Sang Ook Kang and Jaejung Ko,Molecular engineering of organic dyes containing N-aryl carbazole moiety for solar cell,Tetrahedron,63,10.1016/j.tet.2006.12.082,1913--1922,9,,01/01/2007,Kim_2007,,,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,"N719, Ruthenium",,,-
740,9.5,0.7,4.9,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI) + 0.1 M LiI + 0.05 M I2 + 0.5 M 4-tertbutylpyridine (TBP) in acetonitrile",0.16,-,-,TiO2 4.9 um thickness,-,-,AM 1.5G 100mW/cm2,-,Nagatoshi Koumura and Zhong-Sheng Wang and Masanori Miyashita and Yu Uemura and Hiroki Sekiguchi and Yan Cui and Atsunori Mori and Shogo Mori and Kohjiro Hara,Substituted carbazole dyes for efficient molecular photovoltaics: long electron lifetime and high open circuit voltage performance,Journal of Materials Chemistry,19,10.1039/b905831a,4829,27,,01/01/2009,Koumura_2009,,,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,"N719, Ruthenium",,,-
630,0.97,0.69,4.3,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI) + 0.1 M LiI + 0.05 M I2 + 0.5 M 4-tertbutylpyridine (TBP) in acetonitrile",0.16,-,-,TiO2 4.3 um thickness,-,-,AM 1.5G 100mW/cm2,-,Nagatoshi Koumura and Zhong-Sheng Wang and Masanori Miyashita and Yu Uemura and Hiroki Sekiguchi and Yan Cui and Atsunori Mori and Shogo Mori and Kohjiro Hara,Substituted carbazole dyes for efficient molecular photovoltaics: long electron lifetime and high open circuit voltage performance,Journal of Materials Chemistry,19,10.1039/b905831a,4829,27,,01/01/2009,Koumura_2009,,,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,"N719, Ruthenium",,,-
790,10.3,0.77,6.3,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI) + 0.1 M LiI + 0.05 M I2 + 0.5 M 4-tertbutylpyridine (TBP) in acetonitrile",0.25,-,-,TiO2 6.3 um thickness,-,-,AM 1.5G 100mW/cm2,-,Nagatoshi Koumura and Zhong-Sheng Wang and Masanori Miyashita and Yu Uemura and Hiroki Sekiguchi and Yan Cui and Atsunori Mori and Shogo Mori and Kohjiro Hara,Substituted carbazole dyes for efficient molecular photovoltaics: long electron lifetime and high open circuit voltage performance,Journal of Materials Chemistry,19,10.1039/b905831a,4829,27,,01/01/2009,Koumura_2009,,,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,"N719, Ruthenium",,,-
650,12.67,0.67,5.45,I2 (0.05 M)/LiI (0.1 M)/tetrapropylammonium iodide (0.4 M)/4-tert-butylpyridine (0.4 M) in a valeronitrile/acetonitrile 15:85 (v/v),0.25,-,-,TiO2,-,-,AM 1.5G,-,Songyos Pramjit and Utt Eiamprasert and Panida Surawatanawong and Pattida Lertturongchai and Supavadee Kiatisevi,Carbazole-bridged double D{\textendash}A dye for efficient dye-sensitized solar cell,Journal of Photochemistry and Photobiology A: Chemistry,296,10.1016/j.jphotochem.2014.09.007,1--10,,,01/01/2015,Pramjit_2015,,,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,"N719, Ruthenium",,,-
790,10.1,0.77,6.1,0.6 M DMPImI + 0.1 M LiI + 0.05 M I2 + 0.5 M TBP in acetonitrile,0.2354,-,-,TiO2 film 6.5 um,-,12 hours,AM 1.5G 100mW/cm2,-,Nagatoshi Koumura and Zhong-Sheng Wang and Shogo Mori and Masanori Miyashita and Eiji Suzuki and Kohjiro Hara,Alkyl-Functionalized Organic Dyes for Efficient Molecular Photovoltaics,Journal of the American Chemical Society,128,10.1021/ja0645640,14256--14257,44,,01/01/2006,Koumura_2006,,,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,"N719, Ruthenium",,,-
790,10.5,0.76,6.3,0.6 M DMPImI + 0.1 M LiI + 0.05 M I2 + 0.5 M TBP in acetonitrile,0.2354,-,-,TiO2 film 6.5 um,-,12 hours,AM 1.5G 100mW/cm2,-,Nagatoshi Koumura and Zhong-Sheng Wang and Shogo Mori and Masanori Miyashita and Eiji Suzuki and Kohjiro Hara,Alkyl-Functionalized Organic Dyes for Efficient Molecular Photovoltaics,Journal of the American Chemical Society,128,10.1021/ja0645640,14256--14257,44,,01/01/2006,Koumura_2006,,,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,"N719, Ruthenium",,,-
760,16.1,0.74,9.1,0.6 M DMPImI + 0.1 M LiI + 0.05 M I2 + 0.5 M TBP in acetonitrile,0.2354,-,-,TiO2 film 16 um,-,12 hours,AM 1.5G 100mW/cm2,-,Nagatoshi Koumura and Zhong-Sheng Wang and Shogo Mori and Masanori Miyashita and Eiji Suzuki and Kohjiro Hara,Alkyl-Functionalized Organic Dyes for Efficient Molecular Photovoltaics,Journal of the American Chemical Society,128,10.1021/ja0645640,14256--14257,44,,01/01/2006,Koumura_2006,,,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,"N719, Ruthenium",,,-
750,16.5,0.72,8.9,0.6 M DMPImI-0.1 M LiI-0.05 M I2-1.0 M 4-tert-butylpyridine (TBP) in AN,-,-,-,TiO2 film (15 um thick),-,12 hours,AM 1.5G 100mW/cm2,-,Kohjiro Hara and Zhong-Sheng Wang and Tadatake Sato and Akihiro Furube and Ryuzi Katoh and Hideki Sugihara and Yasufumi Dan-oh and Chiaki Kasada and Akira Shinpo and Sadaharu Suga,Oligothiophene-Containing Coumarin Dyes for Efficient Dye-Sensitized Solar Cells,The Journal of Physical Chemistry B,109,10.1021/jp0518557,15476--15482,32,,01/01/2005,Hara_2005,,,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,"N719, Ruthenium",,,-
800,18.48,0.45,6.57,"0.3 M 1,2-dimethyl-3-propylimidazolium iodide (DMPII), 0.03 M I2 , 0.07 M LiI, 0.1 M guandine thiocyanate, and 0.4 M 4-tert-butylpyridine
(TBP)",0.36,-,-,TiO2 film 12 um,-,24 hours,AM 1.5G 100mW/cm2,-,Yang Liu and Ji He and Liang Han and Jianrong Gao,Influence of the auxiliary acceptor and $\uppi$-bridge in carbazole dyes on photovoltaic properties,Journal of Photochemistry and Photobiology A: Chemistry,332,10.1016/j.jphotochem.2016.08.033,283--292,,,01/01/2017,Liu_2017,,,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,"N719, Ruthenium",,,-
744,17.8,0.69,9.12,"1-propyl-2,3-dimethylimidazolium iodide (1.2 M), iodine (0.035 M), tert-butylpyridine (0.5 M) and guanidine thiocyanate (0.1 M) dissolved in acetonitrile/3-methoxypropionitrile mixture (8:2)",0.16,-,-,TiO2 12 um thickness,-,-,AM 1.5G,-,K.R. Justin Thomas and A. Venkateswararao and Chuan-Pei Lee and Kuo-Chuan Ho,Organic dyes containing fluoreneamine donor and carbazole $\uppi$-linker for dye-sensitized solar cells,Dyes and Pigments,123,10.1016/j.dyepig.2015.07.034,154--165,,,01/01/2015,Justin_Thomas_2015,,,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,"N719, Ruthenium",,,-
710,16.7,0.73,8.64,"0.6 M 1,2-dimethyl-3-propyl imidazolium iodide, 0.05 M iodine, 0.1 M LiI, and 0.5 M tert-butylpyridine in acetonitrile",-,-,-,"TiO2 film (5 um,+4um scattering layer )",-,-,AM 1.5G 100mW/cm2,-,Kang Deuk Seo and In Tack Choi and Young Geun Park and Sunwoo Kang and Jin Yong Lee and Hwan Kyu Kim,Novel D{\textendash}A{\textendash}$\uppi${\textendash}A coumarin dyes containing low band-gap chromophores for dye-sensitised solar cells,Dyes and Pigments,94,10.1016/j.dyepig.2012.02.015,469--474,3,,01/01/2012,Seo_2012,,,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,"N719, Ruthenium",,,-
661,13.88,0.584,5.356,"0.1 M LiI, 0.05 M I2, 0.5 M PMII, 0.6 M tert-butyl pyridine in 3-methoxypropionitile",0.25,-,-,"TiO2 film (12 um,+4.6 um scattering layer )",-,-,AM 1.5G 100mW/cm2,-,Velappan Kandavelu and Hsin-Sian Huang and Jia-Liang Jian and Thomas C.-K. Yang and Kun-Li Wang and Sheng-Tung Huang,Novel iminocoumarin dyes as photosensitizers for dye-sensitized solar cell,Solar Energy,83,10.1016/j.solener.2008.10.002,574--581,4,,01/01/2009,Kandavelu_2009,,,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,"N719, Ruthenium",,,-
772,14.32,0.68,7.51,"0.1 M LiI, 0.03 M I2 , 0.6 M 1-methyl-3-propylimidazolium iodide, and 0.5 M, t-butylpyridine in acetonitrile",0.2,-,-,TiO2 film,-,14 hours,AM 1.5G 100mW/cm2,-,Gloria Zanotti and Nicola Angelini and Giuseppe Mattioli and Anna Maria Paoletti and Giovanna Pennesi and Gentilina Rossi and Daniela Caschera and Luisa de Marco and Giuseppe Gigli,Metal{\textendash}organic green dye: chemical and physical insight into a modified Zn-benzoporphyrin for dye-sensitized solar cells,{RSC} Adv.,6,10.1039/c5ra20945e,5123--5133,6,,01/01/2016,Zanotti_2016,,,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,"N719, Ruthenium",,,-
750,15.4,0.61,7.08,"0.3 M DMPII, 0.1 M LiI, 0.05 M I2 , and 0.5 M 4-tert-butylpyridine in CH3CN",0.196,-,-,TiO2 film,-,12 hours,AM 1.5G 100mW/cm2,-,Xing Qian and Lin Lu and Yi-Zhou Zhu and Huan-Huan Gao and Jian-Yu Zheng,Phenothiazine-functionalized push{\textendash}pull Zn porphyrin photosensitizers for efficient dye-sensitized solar cells,{RSC} Adv.,6,10.1039/c5ra26754d,9057--9065,11,,01/01/2016,Qian_2016,,,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,"N719, Ruthenium",,,-
